iteration,storage,timestep,charge,discharge
280,battery,1,9.999999999999996,3.3705327866062473e-15
280,battery,2,2.6250874493173056e-12,9.999999999997273
281,battery,1,4.000000001602725,4.000000001601462
281,battery,2,4.000000000059482,4.000000000059326
282,battery,1,9.999999999999996,2.7364184674210866e-15
282,battery,2,2.0315589068694087e-12,9.999999999997913
283,battery,1,4.000000001606341,4.0000000016050485
283,battery,2,4.00000000005757,4.000000000057483
284,battery,1,9.999999999999998,2.490019165628504e-15
284,battery,2,1.7351479949488757e-12,9.999999999998233
285,battery,1,4.000000001636877,4.000000001635535
285,battery,2,4.000000000060132,4.000000000060092
286,battery,1,9.999999999999998,2.544210629830378e-15
286,battery,2,1.6309891715703331e-12,9.999999999998352
287,battery,1,4.000000001702941,4.000000001701539
287,battery,2,4.0000000000549765,4.0000000000549685
288,battery,1,9.999999999999996,2.8344364856144763e-15
288,battery,2,1.641407408356164e-12,9.99999999999835
289,battery,1,4.000000001782375,4.000000001780903
289,battery,2,4.000000000049521,4.000000000049537
290,battery,1,9.999999999999996,3.324176364850451e-15
290,battery,2,1.721226842913373e-12,9.999999999998279
291,battery,1,4.000000001881953,4.0000000018804025
291,battery,2,4.000000000041974,4.000000000042007
292,battery,1,9.999999999999996,3.999908096184055e-15
292,battery,2,1.844063555814697e-12,9.999999999998165
293,battery,1,4.000000002003357,4.000000002001714
293,battery,2,4.000000000031895,4.00000000003194
294,battery,1,9.999999999999995,4.8629293164773515e-15
294,battery,2,1.9915058389711358e-12,9.999999999998025
295,battery,1,4.000000001923952,4.000000001922394
295,battery,2,4.000000000023049,4.0000000000230935
296,battery,1,9.999999999999995,6.048215926155175e-15
296,battery,2,2.180377622259531e-12,9.999999999997844
297,battery,1,4.000000001732833,4.000000001731462
297,battery,2,4.000000000016379,4.000000000016417
298,battery,1,9.999999999999993,7.689988507114947e-15
298,battery,2,2.393525746161493e-12,9.99999999999764
299,battery,1,4.000000001558812,4.0000000015575825
299,battery,2,4.00000000001147,4.000000000011501
300,battery,1,9.99999999999998,1.970490441078351e-14
300,battery,2,2.6377184758912666e-12,9.99999999999719
301,battery,1,4.000000001434455,4.000000001433325
301,battery,2,4.000000000008514,4.000000000008539
302,battery,1,9.999999999999948,5.139556183518572e-14
302,battery,2,4.997367346906231e-12,9.999999999994689
303,battery,1,4.00000000133584,4.000000001334783
303,battery,2,4.000000000005833,4.000000000005853
304,battery,1,9.999999999999876,1.2317745340443552e-13
304,battery,2,9.199660587035258e-12,9.99999999999024
305,battery,1,4.000000001236354,4.000000001235345
305,battery,2,4.000000000003538,4.000000000003554
306,battery,1,9.99999999999973,2.6833671206339744e-13
306,battery,2,1.6257731514796545e-11,9.999999999982778
307,battery,1,4.000000001176497,4.000000001175521
307,battery,2,4.000000000000837,4.000000000000849
308,battery,1,10.0,5.2489833477141e-16
308,battery,2,2.704487593776416e-14,9.999999999999972
309,battery,1,4.0000000011081225,4.0000000011071695
309,battery,2,3.9999999999982143,3.999999999998223
310,battery,1,9.999999999999998,9.422425320699257e-16
310,battery,2,4.239317174593286e-14,9.999999999999956
311,battery,1,4.0000000010728725,4.000000001071932
311,battery,2,3.9999999999955285,3.9999999999955342
312,battery,1,9.999999999999995,5.059942821716902e-15
312,battery,2,1.5838277662453462e-13,9.999999999999826
313,battery,1,4.000000001043201,4.000000001042255
313,battery,2,3.99999999999202,3.9999999999920237
314,battery,1,9.999999999999966,3.301186812068776e-14
314,battery,2,9.660727974070785e-13,9.999999999998947
315,battery,1,4.0000000010375,4.0000000010365095
315,battery,2,3.999999999986631,3.999999999986636
316,battery,1,9.99999999999986,1.390944792731445e-13
316,battery,2,3.941560451068009e-12,9.999999999995703
317,battery,1,4.000000001037844,4.000000001036801
317,battery,2,3.9999999999797895,3.9999999999797957
318,battery,1,9.999999999999991,8.490473105267247e-15
318,battery,2,2.3734302979361263e-13,9.999999999999739
319,battery,1,4.000000001043493,4.000000001042391
319,battery,2,3.999999999972507,3.999999999972514
320,battery,1,9.999999999999897,1.028668325749595e-13
320,battery,2,2.3955071094247607e-12,9.999999999997403
321,battery,1,4.000000001041039,4.000000001039876
321,battery,2,3.9999999999642677,3.999999999964275
322,battery,1,9.999999999999993,6.8175844544223485e-15
322,battery,2,4.674199081711482e-13,9.999999999999384
323,battery,1,4.00000000202586,4.000000002024497
323,battery,2,4.000000000035941,4.000000000034426
324,battery,1,9.999999999999998,1.7081523182681201e-15
324,battery,2,2.1004428186697587e-12,9.999999999997877
325,battery,1,4.000000001859141,4.000000001857871
325,battery,2,4.000000000041889,4.000000000040731
326,battery,1,9.999999999999998,1.519607912438507e-15
326,battery,2,1.7495233166229052e-12,9.999999999998227
327,battery,1,4.000000001809787,4.000000001808523
327,battery,2,4.000000000043361,4.000000000042544
328,battery,1,9.999999999999998,1.8317709594545626e-15
328,battery,2,1.897795101619928e-12,9.99999999999806
329,battery,1,4.00000000173395,4.000000001732697
329,battery,2,4.000000000049036,4.000000000048476
330,battery,1,9.999999999999998,2.2752937865645495e-15
330,battery,2,2.1561185142736096e-12,9.999999999997776
331,battery,1,4.000000001637931,4.000000001636719
331,battery,2,4.000000000051506,4.0000000000511315
332,battery,1,9.999999999999996,2.8091750720050964e-15
332,battery,2,2.4176012214175167e-12,9.999999999997492
333,battery,1,4.000000001612189,4.000000001610956
333,battery,2,4.000000000055834,4.00000000005558
334,battery,1,9.999999999999996,3.3705335801697227e-15
334,battery,2,2.6250879905316542e-12,9.999999999997273
335,battery,1,4.0000000015996635,4.0000000015984
335,battery,2,4.000000000059998,4.000000000059843
336,battery,1,9.999999999999996,2.7364189499779803e-15
336,battery,2,2.03155922371722e-12,9.999999999997913
337,battery,1,4.000000001607811,4.0000000016065185
337,battery,2,4.000000000057298,4.000000000057211
338,battery,1,9.999999999999998,2.490020553610107e-15
338,battery,2,1.7351490484351437e-12,9.999999999998233
339,battery,1,4.000000001639956,4.000000001638613
339,battery,2,4.0000000000603695,4.000000000060331
340,battery,1,9.999999999999998,2.544211945406616e-15
340,battery,2,1.6309901183931087e-12,9.999999999998352
341,battery,1,4.000000001702253,4.000000001700851
341,battery,2,4.000000000055602,4.000000000055595
342,battery,1,9.999999999999996,2.834436750915694e-15
342,battery,2,1.6414074727949814e-12,9.99999999999835
343,battery,1,4.0000000017865665,4.000000001785095
343,battery,2,4.000000000049174,4.000000000049191
344,battery,1,9.999999999999996,3.324206497770315e-15
344,battery,2,1.7212278862526164e-12,9.999999999998279
345,battery,1,4.000000001878413,4.000000001876862
345,battery,2,4.00000000004166,4.000000000041694
346,battery,1,9.999999999999996,3.999908029892476e-15
346,battery,2,1.8440635689641804e-12,9.999999999998165
347,battery,1,4.000000002006199,4.000000002004556
347,battery,2,4.000000000032062,4.000000000032108
348,battery,1,9.999999999999995,4.862927283680188e-15
348,battery,2,1.9915049371217565e-12,9.999999999998025
349,battery,1,4.0000000019313084,4.0000000019297515
349,battery,2,4.000000000022843,4.0000000000228875
350,battery,1,9.999999999999995,6.048777385199994e-15
350,battery,2,2.1806391495797937e-12,9.999999999997844
351,battery,1,4.000000001723034,4.000000001721663
351,battery,2,4.000000000016384,4.000000000016422
352,battery,1,9.999999999999993,7.689988099699415e-15
352,battery,2,2.39352592322488e-12,9.99999999999764
353,battery,1,4.000000001558746,4.000000001557516
353,battery,2,4.000000000011329,4.00000000001136
354,battery,1,9.99999999999998,1.9704900426325584e-14
354,battery,2,2.6377181284762365e-12,9.99999999999719
355,battery,1,4.000000001435823,4.0000000014346915
355,battery,2,4.000000000008444,4.000000000008468
356,battery,1,9.999999999999948,5.1395551873624085e-14
356,battery,2,4.9973665957435166e-12,9.999999999994689
357,battery,1,4.00000000133335,4.000000001332293
357,battery,2,4.000000000005932,4.000000000005953
358,battery,1,9.999999999999876,1.2317743120179635e-13
358,battery,2,9.199659205003397e-12,9.99999999999024
359,battery,1,4.000000001245851,4.0000000012448425
359,battery,2,4.000000000003394,4.00000000000341
360,battery,1,9.99999999999973,2.683366680433268e-13
360,battery,2,1.6257729852570487e-11,9.999999999982778
361,battery,1,4.000000001165461,4.000000001164485
361,battery,2,4.000000000000638,4.00000000000065
362,battery,1,10.0,5.248982621613706e-16
362,battery,2,2.7044873599143623e-14,9.999999999999972
363,battery,1,4.000000001115506,4.000000001114553
363,battery,2,3.999999999998234,3.999999999998243
364,battery,1,9.999999999999998,9.422622369598847e-16
364,battery,2,4.239418575320314e-14,9.999999999999956
365,battery,1,4.000000001067791,4.0000000010668515
365,battery,2,3.9999999999954436,3.9999999999954494
366,battery,1,9.999999999999995,5.059940364652825e-15
366,battery,2,1.5838270221064293e-13,9.999999999999826
367,battery,1,4.000000001040292,4.000000001039346
367,battery,2,3.9999999999919265,3.99999999999193
368,battery,1,9.999999999999966,3.3011855218292255e-14
368,battery,2,9.66072414536399e-13,9.999999999998947
369,battery,1,4.0000000010345165,4.000000001033525
369,battery,2,3.999999999986562,3.9999999999865663
370,battery,1,9.99999999999986,1.3909443399661233e-13
370,battery,2,3.941559174343685e-12,9.999999999995703
371,battery,1,4.000000001040807,4.000000001039765
371,battery,2,3.9999999999798304,3.9999999999798366
372,battery,1,9.999999999999991,8.489933452863415e-15
372,battery,2,2.376601542077245e-13,9.999999999999739
373,battery,1,4.000000001040544,4.0000000010394405
373,battery,2,3.999999999972345,3.9999999999723523
374,battery,1,9.999999999999897,1.0286100068775746e-13
374,battery,2,2.3952989763245592e-12,9.999999999997405
375,battery,1,4.000000001044981,4.000000001043818
375,battery,2,3.9999999999637827,3.9999999999637903
376,battery,1,9.999999999999993,6.817591673977187e-15
376,battery,2,4.674204977086644e-13,9.999999999999384
377,battery,1,4.000000002020133,4.00000000201877
377,battery,2,4.000000000035899,4.000000000034383
378,battery,1,9.999999999999998,1.7082164211806051e-15
378,battery,2,2.100540318741796e-12,9.999999999997877
379,battery,1,4.000000001860938,4.000000001859668
379,battery,2,4.000000000041529,4.0000000000403695
380,battery,1,9.999999999999998,1.519607815229235e-15
380,battery,2,1.7495233081203156e-12,9.999999999998227
381,battery,1,4.000000001802082,4.000000001800818
381,battery,2,4.000000000043512,4.000000000042694
382,battery,1,9.999999999999998,1.8317717012465484e-15
382,battery,2,1.8977959698444154e-12,9.99999999999806
383,battery,1,4.00000000173321,4.000000001731957
383,battery,2,4.000000000049188,4.000000000048627
384,battery,1,9.999999999999998,2.275293786010807e-15
384,battery,2,2.156118514254998e-12,9.999999999997776
385,battery,1,4.000000001644277,4.000000001643065
385,battery,2,4.000000000051896,4.000000000051522
386,battery,1,9.999999999999996,2.809175072762403e-15
386,battery,2,2.4176012215651685e-12,9.999999999997492
387,battery,1,4.000000001616875,4.000000001615641
387,battery,2,4.000000000056082,4.00000000005583
388,battery,1,9.999999999999996,3.370533534331073e-15
388,battery,2,2.625087956454708e-12,9.999999999997273
389,battery,1,4.000000001599724,4.00000000159846
389,battery,2,4.000000000059706,4.00000000005955
390,battery,1,9.999999999999996,2.7364189223631533e-15
390,battery,2,2.031559201167863e-12,9.999999999997913
391,battery,1,4.000000001614029,4.000000001612737
391,battery,2,4.0000000000575,4.000000000057414
392,battery,1,9.999999999999998,2.490018322906751e-15
392,battery,2,1.7351472840799902e-12,9.999999999998233
393,battery,1,4.000000001639937,4.000000001638594
393,battery,2,4.000000000060537,4.000000000060499
394,battery,1,9.999999999999998,2.544211936512809e-15
394,battery,2,1.6309901152841504e-12,9.999999999998352
395,battery,1,4.000000001707906,4.000000001706503
395,battery,2,4.00000000005501,4.000000000055002
396,battery,1,9.999999999999996,2.8344367477257173e-15
396,battery,2,1.6414074609898733e-12,9.99999999999835
397,battery,1,4.000000001788284,4.0000000017868125
397,battery,2,4.000000000049054,4.000000000049071
398,battery,1,9.999999999999996,3.3242064977569863e-15
398,battery,2,1.7212278858907249e-12,9.999999999998279
399,battery,1,4.000000001886499,4.000000001884947
399,battery,2,4.000000000042059,4.0000000000420926
400,battery,1,9.999999999999996,3.999907786542241e-15
400,battery,2,1.8440635453618224e-12,9.999999999998165
401,battery,1,4.000000002010062,4.000000002008419
401,battery,2,4.000000000031766,4.000000000031811
402,battery,1,9.999999999999995,4.862927292497255e-15
402,battery,2,1.9915049379133683e-12,9.999999999998025
403,battery,1,4.000000001934934,4.000000001933376
403,battery,2,4.000000000022654,4.000000000022698
404,battery,1,9.999999999999995,6.048188843589028e-15
404,battery,2,2.1803978537179905e-12,9.999999999997844
405,battery,1,4.0000000017246515,4.00000000172328
405,battery,2,4.000000000016242,4.00000000001628
406,battery,1,9.999999999999993,7.68998815445651e-15
406,battery,2,2.3935257182842658e-12,9.99999999999764
407,battery,1,4.000000001567704,4.000000001566475
407,battery,2,4.000000000011356,4.000000000011387
408,battery,1,9.99999999999998,1.9704900655564474e-14
408,battery,2,2.6377181479393828e-12,9.99999999999719
409,battery,1,4.000000001431738,4.000000001430607
409,battery,2,4.000000000008477,4.000000000008501
410,battery,1,9.999999999999948,5.139552970238547e-14
410,battery,2,4.9974110762353115e-12,9.999999999994689
411,battery,1,4.000000001311976,4.00000000131092
411,battery,2,4.000000000005909,4.0000000000059295
412,battery,1,9.999999999999876,1.2317743241844978e-13
412,battery,2,9.199659376635103e-12,9.99999999999024
413,battery,1,4.000000001236441,4.000000001235432
413,battery,2,4.000000000003387,4.000000000003403
414,battery,1,9.99999999999973,2.683366705521656e-13
414,battery,2,1.625772998832737e-11,9.999999999982778
415,battery,1,4.000000001174364,4.000000001173388
415,battery,2,4.000000000000618,4.000000000000631
416,battery,1,10.0,5.248982662487051e-16
416,battery,2,2.7044873855802257e-14,9.999999999999972
417,battery,1,4.000000001113428,4.000000001112475
417,battery,2,3.9999999999982836,3.9999999999982925
418,battery,1,9.999999999999998,9.422472890533523e-16
418,battery,2,4.239345641762682e-14,9.999999999999956
419,battery,1,4.0000000010596946,4.000000001058756
419,battery,2,3.9999999999954503,3.9999999999954565
420,battery,1,9.999999999999995,5.0601485175316584e-15
420,battery,2,1.5824928545694674e-13,9.999999999999826
421,battery,1,4.000000001034267,4.000000001033321
421,battery,2,3.999999999991894,3.999999999991898
422,battery,1,9.999999999999966,3.3011855967356e-14
422,battery,2,9.660724337894414e-13,9.999999999998947
423,battery,1,4.000000001037446,4.000000001036455
423,battery,2,3.999999999986529,3.9999999999865326
424,battery,1,9.99999999999986,1.3909443657307314e-13
424,battery,2,3.9415592673187855e-12,9.999999999995703
425,battery,1,4.000000001038844,4.000000001037802
425,battery,2,3.999999999979659,3.9999999999796647
426,battery,1,9.999999999999991,8.48993404200665e-15
426,battery,2,2.3766006549849746e-13,9.999999999999739
427,battery,1,4.0000000010336665,4.000000001032563
427,battery,2,3.9999999999722795,3.999999999972287
428,battery,1,9.999999999999897,1.0286083026390388e-13
428,battery,2,2.3955777341319303e-12,9.999999999997403
429,battery,1,4.000000001041058,4.000000001039894
429,battery,2,3.9999999999643028,3.99999999996431
430,battery,1,9.999999999999993,6.817591282670674e-15
430,battery,2,4.674203908631922e-13,9.999999999999384
431,battery,1,4.000000002028795,4.0000000020274324
431,battery,2,4.000000000035764,4.00000000003425
432,battery,1,9.999999999999998,1.7081523102990346e-15
432,battery,2,2.1004428222183636e-12,9.999999999997877
433,battery,1,4.0000000018654145,4.000000001864145
433,battery,2,4.000000000041926,4.000000000040768
434,battery,1,9.999999999999998,1.5196401876061096e-15
434,battery,2,1.7495694966643884e-12,9.999999999998227
435,battery,1,4.000000001803789,4.000000001802524
435,battery,2,4.000000000043632,4.000000000042815
436,battery,1,9.999999999999998,1.831772444948158e-15
436,battery,2,1.8977968285889994e-12,9.99999999999806
437,battery,1,4.000000001730681,4.000000001729427
437,battery,2,4.000000000048656,4.000000000048097
438,battery,1,9.999999999999998,2.2752938999145467e-15
438,battery,2,2.15611852223605e-12,9.999999999997776
439,battery,1,4.000000001637994,4.000000001636783
439,battery,2,4.0000000000514575,4.000000000051083
440,battery,1,9.999999999999996,2.8091750728375277e-15
440,battery,2,2.4176012214572214e-12,9.999999999997492
441,battery,1,4.000000001615301,4.000000001614066
441,battery,2,4.000000000055348,4.000000000055095
442,battery,1,9.999999999999996,3.3705325536107137e-15
442,battery,2,2.6250871028411255e-12,9.999999999997273
443,battery,1,4.000000001599745,4.000000001598481
443,battery,2,4.000000000060269,4.000000000060114
444,battery,1,9.999999999999996,2.736418776065276e-15
444,battery,2,2.0315591982838977e-12,9.999999999997913
445,battery,1,4.000000001610849,4.000000001609558
445,battery,2,4.000000000057605,4.0000000000575175
446,battery,1,9.999999999999998,2.4900194306324537e-15
446,battery,2,1.7351481679572163e-12,9.999999999998233
447,battery,1,4.000000001639956,4.000000001638613
447,battery,2,4.000000000060605,4.000000000060566
448,battery,1,9.999999999999998,2.5442107739835632e-15
448,battery,2,1.6309892694198025e-12,9.999999999998352
449,battery,1,4.000000001696614,4.000000001695213
449,battery,2,4.000000000055426,4.000000000055418
450,battery,1,9.999999999999996,2.834496202106111e-15
450,battery,2,1.6414536881701049e-12,9.99999999999835
451,battery,1,4.0000000017883535,4.000000001786882
451,battery,2,4.00000000004885,4.000000000048866
452,battery,1,9.999999999999996,3.3242069513468066e-15
452,battery,2,1.7212279010748658e-12,9.999999999998279
453,battery,1,4.000000001884712,4.00000000188316
453,battery,2,4.000000000041702,4.000000000041735
454,battery,1,9.999999999999996,3.999907786404916e-15
454,battery,2,1.844063545281586e-12,9.999999999998165
455,battery,1,4.000000002000525,4.000000001998882
455,battery,2,4.000000000032105,4.000000000032149
456,battery,1,9.999999999999995,4.862927291746007e-15
456,battery,2,1.9915049378596016e-12,9.999999999998025
457,battery,1,4.000000001935888,4.00000000193433
457,battery,2,4.000000000022764,4.0000000000228075
458,battery,1,9.999999999999995,6.0482154602707366e-15
458,battery,2,2.1803776225436677e-12,9.999999999997844
459,battery,1,4.000000001726261,4.00000000172489
459,battery,2,4.000000000016301,4.000000000016339
460,battery,1,9.999999999999993,7.689988103761e-15
460,battery,2,2.393526026090166e-12,9.99999999999764
461,battery,1,4.0000000015647155,4.000000001563486
461,battery,2,4.000000000011291,4.0000000000113225
462,battery,1,9.99999999999998,1.970490064245237e-14
462,battery,2,2.637718146955865e-12,9.99999999999719
463,battery,1,4.000000001426347,4.000000001425216
463,battery,2,4.000000000008499,4.000000000008524
464,battery,1,9.999999999999948,5.1395529669537354e-14
464,battery,2,4.997411074090432e-12,9.999999999994689
465,battery,1,4.000000001318211,4.000000001317154
465,battery,2,4.000000000005869,4.000000000005889
466,battery,1,9.999999999999876,1.231774321896568e-13
466,battery,2,9.199659596145676e-12,9.99999999999024
467,battery,1,4.000000001243443,4.000000001242435
467,battery,2,4.000000000003371,4.000000000003387
468,battery,1,9.99999999999973,2.683366703331178e-13
468,battery,2,1.6257730049254184e-11,9.999999999982778
469,battery,1,4.000000001173248,4.000000001172274
469,battery,2,4.000000000000661,4.000000000000673
470,battery,1,10.0,5.248982660315096e-16
470,battery,2,2.7044873812840564e-14,9.999999999999972
471,battery,1,4.000000001119814,4.000000001118861
471,battery,2,3.99999999999838,3.999999999998389
472,battery,1,9.999999999999998,9.422473307282302e-16
472,battery,2,4.239345836012478e-14,9.999999999999956
473,battery,1,4.000000001067821,4.000000001066882
473,battery,2,3.9999999999954183,3.999999999995425
474,battery,1,9.999999999999995,5.059940339358385e-15
474,battery,2,1.5838281074405468e-13,9.999999999999826
475,battery,1,4.000000001038304,4.000000001037358
475,battery,2,3.999999999991955,3.9999999999919584
476,battery,1,9.999999999999966,3.3011855743416235e-14
476,battery,2,9.66072540926288e-13,9.999999999998947
477,battery,1,4.000000001040459,4.000000001039468
477,battery,2,3.999999999986654,3.999999999986658
478,battery,1,9.99999999999986,1.3909443642299156e-13
478,battery,2,3.941559261890826e-12,9.999999999995703
479,battery,1,4.000000001037754,4.000000001036711
479,battery,2,3.9999999999797953,3.999999999979801
480,battery,1,9.999999999999991,8.490466029777544e-15
480,battery,2,2.37342949966134e-13,9.999999999999739
481,battery,1,4.00000000103861,4.000000001037507
481,battery,2,3.9999999999726006,3.9999999999726077
482,battery,1,9.999999999999897,1.0286071542090059e-13
482,battery,2,2.3956472724755044e-12,9.999999999997403
483,battery,1,4.000000001042956,4.000000001041792
483,battery,2,3.999999999964257,3.9999999999642646
484,battery,1,9.999999999999993,6.817591293236614e-15
484,battery,2,4.674204708768899e-13,9.999999999999384
485,battery,1,4.000000002017225,4.000000002015861
485,battery,2,4.000000000035966,4.00000000003445
486,battery,1,9.999999999999998,1.7081588751937323e-15
486,battery,2,2.1004606262346653e-12,9.999999999997877
487,battery,1,4.000000001858301,4.000000001857031
487,battery,2,4.000000000041632,4.000000000040473
488,battery,1,9.999999999999998,1.5196401877125364e-15
488,battery,2,1.7495694878615323e-12,9.999999999998227
489,battery,1,4.0000000018037785,4.000000001802513
489,battery,2,4.000000000043588,4.00000000004277
490,battery,1,9.999999999999998,1.8317717018362377e-15
490,battery,2,1.8977959704945794e-12,9.99999999999806
491,battery,1,4.000000001733982,4.000000001732728
491,battery,2,4.000000000048259,4.000000000047698
492,battery,1,9.999999999999998,2.2752937860330213e-15
492,battery,2,2.156118514247967e-12,9.999999999997776
493,battery,1,4.000000001639535,4.000000001638324
493,battery,2,4.000000000051645,4.00000000005127
494,battery,1,9.999999999999996,2.8091964834532755e-15
494,battery,2,2.417628514812169e-12,9.999999999997492
495,battery,1,4.000000001612245,4.000000001611012
495,battery,2,4.000000000055468,4.0000000000552145
496,battery,1,9.999999999999996,3.370534519356164e-15
496,battery,2,2.6250888276773116e-12,9.999999999997273
497,battery,1,4.000000001599745,4.000000001598482
497,battery,2,4.000000000059973,4.000000000059819
498,battery,1,9.999999999999996,2.736511673330774e-15
498,battery,2,2.0316374619262692e-12,9.999999999997913
499,battery,1,4.000000001607805,4.000000001606513
499,battery,2,4.000000000057426,4.00000000005734
500,battery,1,9.999999999999998,2.4900205380443287e-15
500,battery,2,1.7351490427929447e-12,9.999999999998233
501,battery,1,4.00000000164618,4.000000001644836
501,battery,2,4.000000000060809,4.00000000006077
502,battery,1,9.999999999999998,2.5442119368266366e-15
502,battery,2,1.6309901151540762e-12,9.999999999998352
503,battery,1,4.000000001702302,4.000000001700901
503,battery,2,4.000000000055688,4.000000000055681
504,battery,1,9.999999999999996,2.834436549978256e-15
504,battery,2,1.6414074532669015e-12,9.99999999999835
505,battery,1,4.000000001784947,4.0000000017834765
505,battery,2,4.0000000000492815,4.000000000049298
506,battery,1,9.999999999999996,3.324341320275205e-15
506,battery,2,1.7213261526196031e-12,9.999999999998279
507,battery,1,4.0000000018882576,4.000000001886706
507,battery,2,4.000000000041651,4.000000000041684
508,battery,1,9.999999999999996,3.999908034393502e-15
508,battery,2,1.8440635608578104e-12,9.999999999998165
509,battery,1,4.000000002003385,4.000000002001742
509,battery,2,4.0000000000317835,4.000000000031828
510,battery,1,9.999999999999995,4.862927291853444e-15
510,battery,2,1.9915049379042693e-12,9.999999999998025
511,battery,1,4.000000001930379,4.0000000019288215
511,battery,2,4.000000000023029,4.000000000023073
512,battery,1,9.999999999999995,6.048190734982735e-15
512,battery,2,2.1803986244708232e-12,9.999999999997844
513,battery,1,4.00000000172794,4.000000001726568
513,battery,2,4.000000000016268,4.000000000016306
514,battery,1,9.999999999999993,7.689988139517175e-15
514,battery,2,2.3935258027774566e-12,9.99999999999764
515,battery,1,4.000000001560278,4.000000001559048
515,battery,2,4.00000000001139,4.000000000011421
516,battery,1,9.99999999999998,1.9704900643706064e-14
516,battery,2,2.6377181469351855e-12,9.99999999999719
517,battery,1,4.000000001428978,4.000000001427847
517,battery,2,4.000000000008597,4.000000000008621
518,battery,1,9.999999999999948,5.1395529680348863e-14
518,battery,2,4.997411059185465e-12,9.999999999994689
519,battery,1,4.000000001317007,4.00000000131595
519,battery,2,4.000000000005782,4.0000000000058025
520,battery,1,9.999999999999876,1.2317743206676878e-13
520,battery,2,9.199659802768776e-12,9.99999999999024
521,battery,1,4.000000001241056,4.000000001240047
521,battery,2,4.000000000003478,4.000000000003494
522,battery,1,9.99999999999973,2.6833667034330247e-13
522,battery,2,1.6257730066327192e-11,9.999999999982778
523,battery,1,4.000000001173253,4.000000001172277
523,battery,2,4.000000000000729,4.000000000000742
524,battery,1,10.0,5.248982660701827e-16
524,battery,2,2.704487378278095e-14,9.999999999999972
525,battery,1,4.000000001118707,4.000000001117754
525,battery,2,3.999999999998271,3.99999999999828
526,battery,1,9.999999999999998,9.422473027319227e-16
526,battery,2,4.239345703041902e-14,9.999999999999956
527,battery,1,4.000000001072962,4.000000001072022
527,battery,2,3.999999999995359,3.9999999999953646
528,battery,1,9.999999999999995,5.059940340158909e-15
528,battery,2,1.5838281077029182e-13,9.999999999999826
529,battery,1,4.000000001040145,4.000000001039199
529,battery,2,3.9999999999919837,3.9999999999919877
530,battery,1,9.999999999999966,3.3011855740469404e-14
530,battery,2,9.66072567124959e-13,9.999999999998947
531,battery,1,4.000000001038398,4.0000000010374075
531,battery,2,3.9999999999866764,3.9999999999866804
532,battery,1,9.99999999999986,1.390944362468021e-13
532,battery,2,3.941559373758732e-12,9.999999999995703
533,battery,1,4.000000001039821,4.000000001038778
533,battery,2,3.9999999999797837,3.999999999979788
534,battery,1,9.999999999999991,8.490465832254246e-15
534,battery,2,2.373430712834929e-13,9.999999999999739
535,battery,1,4.000000001039596,4.000000001038492
535,battery,2,3.9999999999725646,3.999999999972572
536,battery,1,9.999999999999897,1.0285207212606203e-13
536,battery,2,2.399638236154763e-12,9.9999999999974
537,battery,1,4.000000001044988,4.000000001043825
537,battery,2,3.999999999964173,3.999999999964181
538,battery,1,9.999999999999993,6.817591328671286e-15
538,battery,2,4.674203149401095e-13,9.999999999999384
539,battery,1,4.00000000202683,4.000000002025467
539,battery,2,4.000000000036006,4.000000000034491
540,battery,1,9.999999999999998,1.7081582442605084e-15
540,battery,2,2.1004597525098404e-12,9.999999999997877
541,battery,1,4.000000001862809,4.0000000018615385
541,battery,2,4.000000000041703,4.0000000000405445
542,battery,1,9.999999999999998,1.5196078153665599e-15
542,battery,2,1.7495233079011128e-12,9.999999999998227
543,battery,1,4.000000001808121,4.000000001806857
543,battery,2,4.000000000043603,4.000000000042785
544,battery,1,9.999999999999998,1.831772444957044e-15
544,battery,2,1.8977968286849523e-12,9.99999999999806
545,battery,1,4.000000001736537,4.000000001735283
545,battery,2,4.000000000048959,4.000000000048399
546,battery,1,9.999999999999998,2.275293786050389e-15
546,battery,2,2.1561185141623538e-12,9.999999999997776
547,battery,1,4.000000001639579,4.0000000016383686
547,battery,2,4.000000000051685,4.000000000051311
548,battery,1,9.999999999999996,2.809175199010844e-15
548,battery,2,2.4176012294626754e-12,9.999999999997492
549,battery,1,4.000000001609193,4.000000001607959
549,battery,2,4.0000000000553335,4.000000000055082
550,battery,1,9.999999999999996,3.3705225330078522e-15
550,battery,2,2.6250682181576076e-12,9.999999999997273
551,battery,1,4.000000001604268,4.000000001603004
551,battery,2,4.000000000059907,4.000000000059751
552,battery,1,9.999999999999996,2.7364186314787094e-15
552,battery,2,2.031559202334601e-12,9.999999999997913
553,battery,1,4.0000000016062955,4.000000001605004
553,battery,2,4.000000000057074,4.000000000056986
554,battery,1,9.999999999999998,2.490019430651033e-15
554,battery,2,1.7351481679853405e-12,9.999999999998233
555,battery,1,4.000000001636876,4.0000000016355335
555,battery,2,4.000000000060821,4.000000000060782
556,battery,1,9.999999999999998,2.5442119365612765e-15
556,battery,2,1.6309901150692902e-12,9.999999999998352
557,battery,1,4.000000001705524,4.000000001704122
557,battery,2,4.0000000000554135,4.000000000055406
558,battery,1,9.999999999999996,2.8344365499831028e-15
558,battery,2,1.6414074532877878e-12,9.99999999999835
559,battery,1,4.000000001791724,4.000000001790253
559,battery,2,4.000000000049219,4.000000000049236
560,battery,1,9.999999999999996,3.32417636335159e-15
