iteration,dual,timestep,line,value
17,rho,1,3,0.0
17,rho,2,1,0.0
17,rho,2,2,0.0
17,rho,2,3,-0.0
18,rho,1,1,0.0
18,rho,1,2,0.0
18,rho,1,3,-0.0
18,rho,2,1,-0.0
18,rho,2,2,-0.0
18,rho,2,3,0.0
19,rho,1,1,-0.0
19,rho,1,2,-30.14524754651
19,rho,1,3,0.0
19,rho,2,1,0.0
19,rho,2,2,0.0
19,rho,2,3,-0.0
20,rho,1,1,0.0
20,rho,1,2,0.0
20,rho,1,3,-0.0
20,rho,2,1,-0.0
20,rho,2,2,-0.0
20,rho,2,3,0.0
21,rho,1,1,-0.0
21,rho,1,2,-30.144330979016875
21,rho,1,3,0.0
21,rho,2,1,0.0
21,rho,2,2,0.0
21,rho,2,3,-0.0
22,rho,1,1,0.0
22,rho,1,2,0.0
22,rho,1,3,-0.0
22,rho,2,1,-0.0
22,rho,2,2,-0.0
22,rho,2,3,0.0
23,rho,1,1,-0.0
23,rho,1,2,-30.14330993258099
23,rho,1,3,0.0
23,rho,2,1,0.0
23,rho,2,2,0.0
23,rho,2,3,-0.0
24,rho,1,1,0.0
24,rho,1,2,0.0
24,rho,1,3,-0.0
24,rho,2,1,-0.0
24,rho,2,2,-0.0
24,rho,2,3,0.0
25,rho,1,1,-0.0
25,rho,1,2,-30.142670151573196
25,rho,1,3,0.0
25,rho,2,1,0.0
25,rho,2,2,0.0
25,rho,2,3,-0.0
26,rho,1,1,0.0
26,rho,1,2,0.0
26,rho,1,3,-0.0
26,rho,2,1,-0.0
26,rho,2,2,-0.0
26,rho,2,3,0.0
27,rho,1,1,-0.0
27,rho,1,2,-30.14229784086291
27,rho,1,3,0.0
27,rho,2,1,0.0
27,rho,2,2,0.0
27,rho,2,3,-0.0
28,rho,1,1,0.0
28,rho,1,2,0.0
28,rho,1,3,-0.0
28,rho,2,1,-0.0
28,rho,2,2,-0.0
28,rho,2,3,0.0
29,rho,1,1,-0.0
29,rho,1,2,-30.14208371677165
29,rho,1,3,0.0
29,rho,2,1,0.0
29,rho,2,2,0.0
29,rho,2,3,-0.0
30,rho,1,1,0.0
30,rho,1,2,0.0
30,rho,1,3,-0.0
30,rho,2,1,-0.0
30,rho,2,2,-0.0
30,rho,2,3,0.0
31,rho,1,1,-0.0
31,rho,1,2,-30.141960766020333
31,rho,1,3,0.0
31,rho,2,1,0.0
31,rho,2,2,0.0
31,rho,2,3,-0.0
32,rho,1,1,0.0
32,rho,1,2,0.0
32,rho,1,3,-0.0
32,rho,2,1,-0.0
32,rho,2,2,-0.0
32,rho,2,3,0.0
33,rho,1,1,-0.0
33,rho,1,2,-30.141890177262376
33,rho,1,3,0.0
33,rho,2,1,0.0
33,rho,2,2,0.0
33,rho,2,3,-0.0
34,rho,1,1,0.0
34,rho,1,2,0.0
34,rho,1,3,-0.0
34,rho,2,1,-0.0
34,rho,2,2,-0.0
34,rho,2,3,0.0
35,rho,1,1,-0.0
35,rho,1,2,-30.141849650280438
35,rho,1,3,0.0
35,rho,2,1,0.0
35,rho,2,2,0.0
35,rho,2,3,-0.0
36,rho,1,1,0.0
36,rho,1,2,0.0
36,rho,1,3,-0.0
36,rho,2,1,-0.0
36,rho,2,2,-0.0
36,rho,2,3,0.0
37,rho,1,1,-0.0
37,rho,1,2,-30.141826382391297
37,rho,1,3,0.0
37,rho,2,1,0.0
37,rho,2,2,0.0
37,rho,2,3,-0.0
38,rho,1,1,0.0
38,rho,1,2,0.0
38,rho,1,3,-0.0
38,rho,2,1,-0.0
38,rho,2,2,-0.0
38,rho,2,3,0.0
39,rho,1,1,-0.0
39,rho,1,2,-30.141813023480474
39,rho,1,3,0.0
39,rho,2,1,0.0
39,rho,2,2,0.0
39,rho,2,3,-0.0
40,rho,1,1,0.0
40,rho,1,2,0.0
40,rho,1,3,-0.0
40,rho,2,1,-0.0
40,rho,2,2,-0.0
40,rho,2,3,0.0
41,rho,1,1,-0.0
41,rho,1,2,-30.141805353655577
41,rho,1,3,0.0
41,rho,2,1,0.0
41,rho,2,2,0.0
41,rho,2,3,-0.0
42,rho,1,1,0.0
42,rho,1,2,0.0
42,rho,1,3,-0.0
42,rho,2,1,-0.0
42,rho,2,2,-0.0
42,rho,2,3,0.0
43,rho,1,1,-0.0
43,rho,1,2,-30.14180095013307
43,rho,1,3,0.0
43,rho,2,1,0.0
43,rho,2,2,0.0
43,rho,2,3,-0.0
44,rho,1,1,0.0
44,rho,1,2,0.0
44,rho,1,3,-0.0
44,rho,2,1,-0.0
44,rho,2,2,-0.0
44,rho,2,3,0.0
45,rho,1,1,-0.0
45,rho,1,2,-30.14179842191089
45,rho,1,3,0.0
45,rho,2,1,0.0
45,rho,2,2,0.0
45,rho,2,3,-0.0
46,rho,1,1,0.0
46,rho,1,2,0.0
46,rho,1,3,-0.0
46,rho,2,1,-0.0
46,rho,2,2,-0.0
46,rho,2,3,0.0
47,rho,1,1,-0.0
47,rho,1,2,-30.14179697036498
47,rho,1,3,0.0
47,rho,2,1,0.0
47,rho,2,2,0.0
47,rho,2,3,-0.0
48,rho,1,1,0.0
48,rho,1,2,0.0
48,rho,1,3,-0.0
48,rho,2,1,-0.0
48,rho,2,2,-0.0
48,rho,2,3,0.0
49,rho,1,1,-0.0
49,rho,1,2,-30.14179613702239
49,rho,1,3,0.0
49,rho,2,1,0.0
49,rho,2,2,0.0
49,rho,2,3,-0.0
50,rho,1,1,0.0
50,rho,1,2,0.0
50,rho,1,3,-0.0
50,rho,2,1,-0.0
50,rho,2,2,-0.0
50,rho,2,3,0.0
51,rho,1,1,-0.0
51,rho,1,2,-30.14179565855519
51,rho,1,3,0.0
51,rho,2,1,0.0
51,rho,2,2,0.0
51,rho,2,3,-0.0
52,rho,1,1,0.0
52,rho,1,2,0.0
52,rho,1,3,-0.0
52,rho,2,1,-0.0
52,rho,2,2,-0.0
52,rho,2,3,0.0
53,rho,1,1,-0.0
53,rho,1,2,-30.14179538384952
53,rho,1,3,0.0
53,rho,2,1,0.0
53,rho,2,2,0.0
53,rho,2,3,-0.0
54,rho,1,1,0.0
54,rho,1,2,0.0
54,rho,1,3,-0.0
54,rho,2,1,-0.0
54,rho,2,2,-0.0
54,rho,2,3,0.0
55,rho,1,1,-0.0
55,rho,1,2,-30.141795226124252
55,rho,1,3,0.0
55,rho,2,1,0.0
55,rho,2,2,0.0
55,rho,2,3,-0.0
56,rho,1,1,0.0
56,rho,1,2,0.0
56,rho,1,3,-0.0
56,rho,2,1,-0.0
56,rho,2,2,-0.0
56,rho,2,3,0.0
57,rho,1,1,-0.0
57,rho,1,2,-30.141795135572
57,rho,1,3,0.0
57,rho,2,1,0.0
57,rho,2,2,0.0
57,rho,2,3,-0.0
58,rho,1,1,0.0
58,rho,1,2,0.0
58,rho,1,3,-0.0
58,rho,2,1,-0.0
58,rho,2,2,-0.0
58,rho,2,3,0.0
59,rho,1,1,-0.0
59,rho,1,2,-30.141795083324645
59,rho,1,3,0.0
59,rho,2,1,0.0
59,rho,2,2,0.0
59,rho,2,3,-0.0
60,rho,1,1,0.0
60,rho,1,2,0.0
60,rho,1,3,-0.0
60,rho,2,1,-0.0
60,rho,2,2,-0.0
60,rho,2,3,0.0
61,rho,1,1,-0.0
61,rho,1,2,-30.14179505342688
61,rho,1,3,0.0
61,rho,2,1,0.0
61,rho,2,2,0.0
61,rho,2,3,-0.0
62,rho,1,1,0.0
62,rho,1,2,0.0
62,rho,1,3,-0.0
62,rho,2,1,-0.0
62,rho,2,2,-0.0
62,rho,2,3,0.0
63,rho,1,1,-0.0
63,rho,1,2,-30.14179503628223
63,rho,1,3,0.0
63,rho,2,1,0.0
63,rho,2,2,0.0
63,rho,2,3,-0.0
64,rho,1,1,0.0
64,rho,1,2,0.0
64,rho,1,3,-0.0
64,rho,2,1,-0.0
64,rho,2,2,-0.0
64,rho,2,3,0.0
65,rho,1,1,-0.0
65,rho,1,2,-30.141795026404502
65,rho,1,3,0.0
65,rho,2,1,0.0
65,rho,2,2,0.0
65,rho,2,3,-0.0
66,rho,1,1,0.0
66,rho,1,2,0.0
66,rho,1,3,-0.0
66,rho,2,1,-0.0
66,rho,2,2,-0.0
66,rho,2,3,0.0
67,rho,1,1,-0.0
67,rho,1,2,-30.141795020680394
67,rho,1,3,0.0
67,rho,2,1,0.0
67,rho,2,2,0.0
67,rho,2,3,-0.0
68,rho,1,1,0.0
68,rho,1,2,0.0
68,rho,1,3,-0.0
68,rho,2,1,-0.0
68,rho,2,2,-0.0
68,rho,2,3,0.0
69,rho,1,1,-0.0
69,rho,1,2,-30.141795017328185
69,rho,1,3,0.0
69,rho,2,1,0.0
69,rho,2,2,0.0
69,rho,2,3,-0.0
70,rho,1,1,0.0
70,rho,1,2,0.0
70,rho,1,3,-0.0
70,rho,2,1,-0.0
70,rho,2,2,-0.0
70,rho,2,3,0.0
71,rho,1,1,-0.0
71,rho,1,2,-30.14179501529774
71,rho,1,3,0.0
71,rho,2,1,0.0
71,rho,2,2,0.0
71,rho,2,3,-0.0
72,rho,1,1,0.0
72,rho,1,2,0.0
72,rho,1,3,-0.0
72,rho,2,1,-0.0
72,rho,2,2,-0.0
72,rho,2,3,0.0
73,rho,1,1,-0.0
73,rho,1,2,-30.141795013956404
73,rho,1,3,0.0
73,rho,2,1,0.0
73,rho,2,2,0.0
73,rho,2,3,-0.0
74,rho,1,1,0.0
74,rho,1,2,0.0
74,rho,1,3,-0.0
74,rho,2,1,-0.0
74,rho,2,2,-0.0
74,rho,2,3,0.0
75,rho,1,1,-0.0
75,rho,1,2,-30.141795012659035
75,rho,1,3,0.0
75,rho,2,1,0.0
75,rho,2,2,0.0
75,rho,2,3,-0.0
76,rho,1,1,0.0
76,rho,1,2,0.0
76,rho,1,3,-0.0
76,rho,2,1,-0.0
76,rho,2,2,-0.0
76,rho,2,3,0.0
77,rho,1,1,-0.0
77,rho,1,2,-30.141795013663266
77,rho,1,3,0.0
77,rho,2,1,0.0
77,rho,2,2,0.0
77,rho,2,3,-0.0
78,rho,1,1,0.0
78,rho,1,2,0.0
78,rho,1,3,-0.0
78,rho,2,1,-0.0
78,rho,2,2,-0.0
78,rho,2,3,0.0
79,rho,1,1,-0.0
79,rho,1,2,-30.14179501374039
79,rho,1,3,0.0
79,rho,2,1,0.0
79,rho,2,2,0.0
79,rho,2,3,-0.0
80,rho,1,1,0.0
80,rho,1,2,0.0
80,rho,1,3,-0.0
80,rho,2,1,-0.0
80,rho,2,2,-0.0
80,rho,2,3,0.0
81,rho,1,1,-0.0
81,rho,1,2,-30.14179501365866
81,rho,1,3,0.0
81,rho,2,1,0.0
81,rho,2,2,0.0
81,rho,2,3,-0.0
82,rho,1,1,0.0
82,rho,1,2,0.0
82,rho,1,3,-0.0
82,rho,2,1,-0.0
82,rho,2,2,-0.0
82,rho,2,3,0.0
83,rho,1,1,-0.0
83,rho,1,2,-30.141795013590478
83,rho,1,3,0.0
83,rho,2,1,0.0
83,rho,2,2,0.0
83,rho,2,3,-0.0
84,rho,1,1,0.0
84,rho,1,2,0.0
84,rho,1,3,-0.0
84,rho,2,1,-0.0
84,rho,2,2,-0.0
84,rho,2,3,0.0
85,rho,1,1,-0.0
85,rho,1,2,-30.141795013547494
85,rho,1,3,0.0
85,rho,2,1,0.0
85,rho,2,2,0.0
85,rho,2,3,-0.0
86,rho,1,1,0.0
86,rho,1,2,0.0
86,rho,1,3,-0.0
86,rho,2,1,-0.0
86,rho,2,2,-0.0
86,rho,2,3,0.0
87,rho,1,1,-0.0
87,rho,1,2,-30.14179501352116
87,rho,1,3,0.0
87,rho,2,1,0.0
87,rho,2,2,0.0
87,rho,2,3,-0.0
88,rho,1,1,0.0
88,rho,1,2,0.0
88,rho,1,3,-0.0
88,rho,2,1,-0.0
88,rho,2,2,-0.0
88,rho,2,3,0.0
89,rho,1,1,-0.0
89,rho,1,2,-30.141795013504293
89,rho,1,3,0.0
89,rho,2,1,0.0
89,rho,2,2,0.0
89,rho,2,3,-0.0
90,rho,1,1,0.0
90,rho,1,2,0.0
90,rho,1,3,-0.0
90,rho,2,1,-0.0
90,rho,2,2,-0.0
90,rho,2,3,0.0
91,rho,1,1,-0.0
91,rho,1,2,-30.14179501349261
91,rho,1,3,0.0
91,rho,2,1,0.0
91,rho,2,2,0.0
91,rho,2,3,-0.0
92,rho,1,1,0.0
92,rho,1,2,0.0
92,rho,1,3,-0.0
92,rho,2,1,-0.0
92,rho,2,2,-0.0
92,rho,2,3,0.0
93,rho,1,1,-0.0
93,rho,1,2,-30.141795013483673
93,rho,1,3,0.0
93,rho,2,1,0.0
93,rho,2,2,0.0
93,rho,2,3,-0.0
94,rho,1,1,0.0
94,rho,1,2,0.0
94,rho,1,3,-0.0
94,rho,2,1,-0.0
94,rho,2,2,-0.0
94,rho,2,3,0.0
95,rho,1,1,-0.0
95,rho,1,2,-30.141795013476877
95,rho,1,3,0.0
95,rho,2,1,0.0
95,rho,2,2,0.0
95,rho,2,3,-0.0
96,rho,1,1,0.0
96,rho,1,2,0.0
96,rho,1,3,-0.0
96,rho,2,1,-0.0
96,rho,2,2,-0.0
96,rho,2,3,0.0
97,rho,1,1,-0.0
97,rho,1,2,-30.141795013467906
97,rho,1,3,0.0
97,rho,2,1,0.0
97,rho,2,2,0.0
97,rho,2,3,-0.0
98,rho,1,1,0.0
98,rho,1,2,0.0
98,rho,1,3,-0.0
98,rho,2,1,-0.0
98,rho,2,2,-0.0
98,rho,2,3,0.0
99,rho,1,1,-0.0
99,rho,1,2,-30.141795013458815
99,rho,1,3,0.0
99,rho,2,1,0.0
99,rho,2,2,0.0
99,rho,2,3,-0.0
100,rho,1,1,0.0
100,rho,1,2,0.0
100,rho,1,3,-0.0
100,rho,2,1,-0.0
100,rho,2,2,-0.0
100,rho,2,3,0.0
101,rho,1,1,-0.0
101,rho,1,2,-30.141795013491148
101,rho,1,3,0.0
101,rho,2,1,0.0
101,rho,2,2,0.0
101,rho,2,3,-0.0
102,rho,1,1,0.0
102,rho,1,2,0.0
102,rho,1,3,-0.0
102,rho,2,1,-0.0
102,rho,2,2,-0.0
102,rho,2,3,0.0
103,rho,1,1,-0.0
103,rho,1,2,-30.14179501349737
103,rho,1,3,0.0
103,rho,2,1,0.0
103,rho,2,2,0.0
103,rho,2,3,-0.0
104,rho,1,1,0.0
104,rho,1,2,0.0
104,rho,1,3,-0.0
104,rho,2,1,-0.0
104,rho,2,2,-0.0
104,rho,2,3,0.0
105,rho,1,1,-0.0
105,rho,1,2,-30.141795013498122
105,rho,1,3,0.0
105,rho,2,1,0.0
105,rho,2,2,0.0
105,rho,2,3,-0.0
106,rho,1,1,0.0
106,rho,1,2,0.0
106,rho,1,3,-0.0
106,rho,2,1,-0.0
106,rho,2,2,-0.0
106,rho,2,3,0.0
107,rho,1,1,-0.0
107,rho,1,2,-30.14179501349817
107,rho,1,3,0.0
107,rho,2,1,0.0
107,rho,2,2,0.0
107,rho,2,3,-0.0
108,rho,1,1,0.0
108,rho,1,2,0.0
108,rho,1,3,-0.0
108,rho,2,1,-0.0
108,rho,2,2,-0.0
108,rho,2,3,0.0
109,rho,1,1,-0.0
109,rho,1,2,-30.14179501349208
109,rho,1,3,0.0
109,rho,2,1,0.0
109,rho,2,2,0.0
109,rho,2,3,-0.0
110,rho,1,1,0.0
110,rho,1,2,0.0
110,rho,1,3,-0.0
110,rho,2,1,-0.0
110,rho,2,2,-0.0
110,rho,2,3,0.0
111,rho,1,1,-0.0
111,rho,1,2,-30.141795013492146
111,rho,1,3,0.0
111,rho,2,1,0.0
111,rho,2,2,0.0
111,rho,2,3,-0.0
112,rho,1,1,0.0
112,rho,1,2,0.0
112,rho,1,3,-0.0
112,rho,2,1,-0.0
112,rho,2,2,-0.0
112,rho,2,3,0.0
113,rho,1,1,-0.0
113,rho,1,2,-30.141795013227654
113,rho,1,3,0.0
113,rho,2,1,0.0
113,rho,2,2,0.0
113,rho,2,3,-0.0
114,rho,1,1,0.0
114,rho,1,2,0.0
114,rho,1,3,-0.0
114,rho,2,1,-0.0
114,rho,2,2,-0.0
114,rho,2,3,0.0
115,rho,1,1,-0.0
115,rho,1,2,-30.14179501317887
115,rho,1,3,0.0
115,rho,2,1,0.0
115,rho,2,2,0.0
115,rho,2,3,-0.0
116,rho,1,1,0.0
116,rho,1,2,0.0
116,rho,1,3,-0.0
116,rho,2,1,-0.0
116,rho,2,2,-0.0
116,rho,2,3,0.0
117,rho,1,1,-0.0
117,rho,1,2,-30.14179501317306
117,rho,1,3,0.0
117,rho,2,1,0.0
117,rho,2,2,0.0
117,rho,2,3,-0.0
118,rho,1,1,0.0
118,rho,1,2,0.0
118,rho,1,3,-0.0
118,rho,2,1,-0.0
118,rho,2,2,-0.0
118,rho,2,3,0.0
119,rho,1,1,-0.0
119,rho,1,2,-30.14179501313518
119,rho,1,3,0.0
119,rho,2,1,0.0
119,rho,2,2,0.0
119,rho,2,3,-0.0
120,rho,1,1,0.0
120,rho,1,2,0.0
120,rho,1,3,-0.0
120,rho,2,1,-0.0
120,rho,2,2,-0.0
120,rho,2,3,0.0
121,rho,1,1,-0.0
121,rho,1,2,-30.141795013060715
121,rho,1,3,0.0
121,rho,2,1,0.0
121,rho,2,2,0.0
121,rho,2,3,-0.0
122,rho,1,1,0.0
122,rho,1,2,0.0
122,rho,1,3,-0.0
122,rho,2,1,-0.0
122,rho,2,2,-0.0
122,rho,2,3,0.0
123,rho,1,1,-0.0
123,rho,1,2,-30.141795012953004
123,rho,1,3,0.0
123,rho,2,1,0.0
123,rho,2,2,0.0
123,rho,2,3,-0.0
124,rho,1,1,0.0
124,rho,1,2,0.0
124,rho,1,3,-0.0
124,rho,2,1,-0.0
124,rho,2,2,-0.0
124,rho,2,3,0.0
125,rho,1,1,-0.0
125,rho,1,2,-30.14179501278676
125,rho,1,3,0.0
125,rho,2,1,0.0
125,rho,2,2,0.0
125,rho,2,3,-0.0
126,rho,1,1,0.0
126,rho,1,2,0.0
126,rho,1,3,-0.0
126,rho,2,1,-0.0
126,rho,2,2,-0.0
126,rho,2,3,0.0
127,rho,1,1,-0.0
127,rho,1,2,-30.14179501251746
127,rho,1,3,0.0
127,rho,2,1,0.0
127,rho,2,2,0.0
127,rho,2,3,-0.0
128,rho,1,1,0.0
128,rho,1,2,0.0
128,rho,1,3,-0.0
128,rho,2,1,-0.0
128,rho,2,2,-0.0
128,rho,2,3,0.0
129,rho,1,1,-0.0
129,rho,1,2,-30.141795011840266
129,rho,1,3,0.0
129,rho,2,1,0.0
129,rho,2,2,0.0
129,rho,2,3,-0.0
130,rho,1,1,0.0
130,rho,1,2,0.0
130,rho,1,3,-0.0
130,rho,2,1,-0.0
130,rho,2,2,-0.0
130,rho,2,3,0.0
131,rho,1,1,-0.0
131,rho,1,2,-30.141795013189864
131,rho,1,3,0.0
131,rho,2,1,0.0
131,rho,2,2,0.0
131,rho,2,3,-0.0
132,rho,1,1,0.0
132,rho,1,2,0.0
132,rho,1,3,-0.0
132,rho,2,1,-0.0
132,rho,2,2,-0.0
132,rho,2,3,0.0
133,rho,1,1,-0.0
133,rho,1,2,-30.141795013467817
133,rho,1,3,0.0
133,rho,2,1,0.0
133,rho,2,2,0.0
133,rho,2,3,-0.0
134,rho,1,1,0.0
134,rho,1,2,0.0
134,rho,1,3,-0.0
134,rho,2,1,-0.0
134,rho,2,2,-0.0
134,rho,2,3,0.0
135,rho,1,1,-0.0
135,rho,1,2,-30.141795013502076
135,rho,1,3,0.0
135,rho,2,1,0.0
135,rho,2,2,0.0
135,rho,2,3,-0.0
136,rho,1,1,0.0
136,rho,1,2,0.0
136,rho,1,3,-0.0
136,rho,2,1,-0.0
136,rho,2,2,-0.0
136,rho,2,3,0.0
137,rho,1,1,-0.0
137,rho,1,2,-30.141795013500555
137,rho,1,3,0.0
137,rho,2,1,0.0
137,rho,2,2,0.0
137,rho,2,3,-0.0
138,rho,1,1,0.0
138,rho,1,2,0.0
138,rho,1,3,-0.0
138,rho,2,1,-0.0
138,rho,2,2,-0.0
138,rho,2,3,0.0
139,rho,1,1,-0.0
139,rho,1,2,-30.141795013495905
139,rho,1,3,0.0
139,rho,2,1,0.0
139,rho,2,2,0.0
139,rho,2,3,-0.0
140,rho,1,1,0.0
140,rho,1,2,0.0
140,rho,1,3,-0.0
140,rho,2,1,-0.0
140,rho,2,2,-0.0
140,rho,2,3,0.0
141,rho,1,1,-0.0
141,rho,1,2,-30.14179501349157
141,rho,1,3,0.0
141,rho,2,1,0.0
141,rho,2,2,0.0
141,rho,2,3,-0.0
142,rho,1,1,0.0
142,rho,1,2,0.0
142,rho,1,3,-0.0
142,rho,2,1,-0.0
142,rho,2,2,-0.0
142,rho,2,3,0.0
143,rho,1,1,-0.0
143,rho,1,2,-30.141795013487318
143,rho,1,3,0.0
143,rho,2,1,0.0
143,rho,2,2,0.0
143,rho,2,3,-0.0
144,rho,1,1,0.0
144,rho,1,2,0.0
144,rho,1,3,-0.0
144,rho,2,1,-0.0
144,rho,2,2,-0.0
144,rho,2,3,0.0
145,rho,1,1,-0.0
145,rho,1,2,-30.14179501348292
145,rho,1,3,0.0
145,rho,2,1,0.0
145,rho,2,2,0.0
145,rho,2,3,-0.0
146,rho,1,1,0.0
146,rho,1,2,0.0
146,rho,1,3,-0.0
146,rho,2,1,-0.0
146,rho,2,2,-0.0
146,rho,2,3,0.0
147,rho,1,1,-0.0
147,rho,1,2,-30.141795013478166
147,rho,1,3,0.0
147,rho,2,1,0.0
147,rho,2,2,0.0
147,rho,2,3,-0.0
148,rho,1,1,0.0
148,rho,1,2,0.0
148,rho,1,3,-0.0
148,rho,2,1,-0.0
148,rho,2,2,-0.0
148,rho,2,3,0.0
149,rho,1,1,-0.0
149,rho,1,2,-30.141795013473736
149,rho,1,3,0.0
149,rho,2,1,0.0
149,rho,2,2,0.0
149,rho,2,3,-0.0
150,rho,1,1,0.0
150,rho,1,2,0.0
150,rho,1,3,-0.0
150,rho,2,1,-0.0
150,rho,2,2,-0.0
150,rho,2,3,0.0
151,rho,1,1,-0.0
151,rho,1,2,-30.141795013466194
151,rho,1,3,0.0
151,rho,2,1,0.0
151,rho,2,2,0.0
151,rho,2,3,-0.0
152,rho,1,1,0.0
152,rho,1,2,0.0
152,rho,1,3,-0.0
152,rho,2,1,-0.0
152,rho,2,2,-0.0
152,rho,2,3,0.0
153,rho,1,1,-0.0
153,rho,1,2,-30.141795013457923
153,rho,1,3,0.0
153,rho,2,1,0.0
153,rho,2,2,0.0
153,rho,2,3,-0.0
154,rho,1,1,0.0
154,rho,1,2,0.0
154,rho,1,3,-0.0
154,rho,2,1,-0.0
154,rho,2,2,-0.0
154,rho,2,3,0.0
155,rho,1,1,-0.0
155,rho,1,2,-30.141795013490558
155,rho,1,3,0.0
155,rho,2,1,0.0
155,rho,2,2,0.0
155,rho,2,3,-0.0
156,rho,1,1,0.0
156,rho,1,2,0.0
156,rho,1,3,-0.0
156,rho,2,1,-0.0
156,rho,2,2,-0.0
156,rho,2,3,0.0
157,rho,1,1,-0.0
157,rho,1,2,-30.141795013497045
157,rho,1,3,0.0
157,rho,2,1,0.0
157,rho,2,2,0.0
157,rho,2,3,-0.0
158,rho,1,1,0.0
158,rho,1,2,0.0
158,rho,1,3,-0.0
158,rho,2,1,-0.0
158,rho,2,2,-0.0
158,rho,2,3,0.0
159,rho,1,1,-0.0
159,rho,1,2,-30.141795013497916
159,rho,1,3,0.0
159,rho,2,1,0.0
159,rho,2,2,0.0
159,rho,2,3,-0.0
160,rho,1,1,0.0
160,rho,1,2,0.0
160,rho,1,3,-0.0
160,rho,2,1,-0.0
160,rho,2,2,-0.0
160,rho,2,3,0.0
161,rho,1,1,-0.0
161,rho,1,2,-30.14179501349805
161,rho,1,3,0.0
161,rho,2,1,0.0
161,rho,2,2,0.0
161,rho,2,3,-0.0
162,rho,1,1,0.0
162,rho,1,2,0.0
162,rho,1,3,-0.0
162,rho,2,1,-0.0
162,rho,2,2,-0.0
162,rho,2,3,0.0
163,rho,1,1,-0.0
163,rho,1,2,-30.141795013492036
163,rho,1,3,0.0
163,rho,2,1,0.0
163,rho,2,2,0.0
163,rho,2,3,-0.0
164,rho,1,1,0.0
164,rho,1,2,0.0
164,rho,1,3,-0.0
164,rho,2,1,-0.0
164,rho,2,2,-0.0
164,rho,2,3,0.0
165,rho,1,1,-0.0
165,rho,1,2,-30.14179501349212
165,rho,1,3,0.0
165,rho,2,1,0.0
165,rho,2,2,0.0
165,rho,2,3,-0.0
166,rho,1,1,0.0
166,rho,1,2,0.0
166,rho,1,3,-0.0
166,rho,2,1,-0.0
166,rho,2,2,-0.0
166,rho,2,3,0.0
167,rho,1,1,-0.0
167,rho,1,2,-30.141795013228013
167,rho,1,3,0.0
167,rho,2,1,0.0
167,rho,2,2,0.0
167,rho,2,3,-0.0
168,rho,1,1,0.0
168,rho,1,2,0.0
168,rho,1,3,-0.0
168,rho,2,1,-0.0
168,rho,2,2,-0.0
168,rho,2,3,0.0
169,rho,1,1,-0.0
169,rho,1,2,-30.141795013179234
169,rho,1,3,0.0
169,rho,2,1,0.0
169,rho,2,2,0.0
169,rho,2,3,-0.0
170,rho,1,1,0.0
170,rho,1,2,0.0
170,rho,1,3,-0.0
170,rho,2,1,-0.0
170,rho,2,2,-0.0
170,rho,2,3,0.0
171,rho,1,1,-0.0
171,rho,1,2,-30.141795013173343
171,rho,1,3,0.0
171,rho,2,1,0.0
171,rho,2,2,0.0
171,rho,2,3,-0.0
172,rho,1,1,0.0
172,rho,1,2,0.0
172,rho,1,3,-0.0
172,rho,2,1,-0.0
172,rho,2,2,-0.0
172,rho,2,3,0.0
173,rho,1,1,-0.0
173,rho,1,2,-30.141795013135464
173,rho,1,3,0.0
173,rho,2,1,0.0
173,rho,2,2,0.0
173,rho,2,3,-0.0
174,rho,1,1,0.0
174,rho,1,2,0.0
174,rho,1,3,-0.0
174,rho,2,1,-0.0
174,rho,2,2,-0.0
174,rho,2,3,0.0
175,rho,1,1,-0.0
175,rho,1,2,-30.141795013060936
175,rho,1,3,0.0
175,rho,2,1,0.0
175,rho,2,2,0.0
175,rho,2,3,-0.0
176,rho,1,1,0.0
176,rho,1,2,0.0
176,rho,1,3,-0.0
176,rho,2,1,-0.0
176,rho,2,2,-0.0
176,rho,2,3,0.0
177,rho,1,1,-0.0
177,rho,1,2,-30.141795012953143
177,rho,1,3,0.0
177,rho,2,1,0.0
177,rho,2,2,0.0
177,rho,2,3,-0.0
178,rho,1,1,0.0
178,rho,1,2,0.0
178,rho,1,3,-0.0
178,rho,2,1,-0.0
178,rho,2,2,-0.0
178,rho,2,3,0.0
179,rho,1,1,-0.0
179,rho,1,2,-30.14179501278678
179,rho,1,3,0.0
179,rho,2,1,0.0
179,rho,2,2,0.0
179,rho,2,3,-0.0
180,rho,1,1,0.0
180,rho,1,2,0.0
180,rho,1,3,-0.0
180,rho,2,1,-0.0
180,rho,2,2,-0.0
180,rho,2,3,0.0
181,rho,1,1,-0.0
181,rho,1,2,-30.141795012517314
181,rho,1,3,0.0
181,rho,2,1,0.0
181,rho,2,2,0.0
181,rho,2,3,-0.0
182,rho,1,1,0.0
182,rho,1,2,0.0
182,rho,1,3,-0.0
182,rho,2,1,-0.0
182,rho,2,2,-0.0
182,rho,2,3,0.0
183,rho,1,1,-0.0
183,rho,1,2,-30.14179501183979
183,rho,1,3,0.0
183,rho,2,1,0.0
183,rho,2,2,0.0
183,rho,2,3,-0.0
184,rho,1,1,0.0
184,rho,1,2,0.0
184,rho,1,3,-0.0
184,rho,2,1,-0.0
184,rho,2,2,-0.0
184,rho,2,3,0.0
185,rho,1,1,-0.0
185,rho,1,2,-30.141795013189782
185,rho,1,3,0.0
185,rho,2,1,0.0
185,rho,2,2,0.0
