iteration,storage,timestep,charge,discharge
111,battery,2,7.898158402184148e-15,9.999999999999991
112,battery,1,9.999999999999993,6.1638989789302265e-15
112,battery,2,8.964829218426802e-15,9.999999999999991
113,battery,1,9.999999999999993,6.4625245324185875e-15
113,battery,2,9.402988636723925e-15,9.99999999999999
114,battery,1,9.999999999999993,7.40132782006561e-15
114,battery,2,1.0784899426194424e-14,9.99999999999999
115,battery,1,9.999999999999984,1.4767755644825358e-14
115,battery,2,2.154714329526171e-14,9.999999999999977
116,battery,1,9.999999999999954,4.442465950163688e-14
116,battery,2,6.480084517983275e-14,9.99999999999993
117,battery,1,9.999999999999824,1.6883532096276735e-13
117,battery,2,2.4747305529367087e-13,9.999999999999737
118,battery,1,9.999999999993552,6.2040964078142344e-12
118,battery,2,9.070829427583599e-12,9.999999999990397
119,battery,1,9.999999999999785,2.0685322500838198e-13
119,battery,2,3.056635381231818e-13,9.999999999999677
120,battery,1,9.999999999999964,3.387868120488483e-14
120,battery,2,4.416126795032699e-14,9.999999999999952
121,battery,1,9.999999999999988,1.253447073457401e-14
121,battery,2,1.6704309378148257e-14,9.999999999999982
122,battery,1,9.999999999999988,1.2348024497769813e-14
122,battery,2,1.671505947936615e-14,9.999999999999982
123,battery,1,9.999999999999988,1.2085491163158864e-14
123,battery,2,1.6830670218392426e-14,9.999999999999982
124,battery,1,9.999999999999986,1.444568562727737e-14
124,battery,2,2.074341052772447e-14,9.999999999999979
125,battery,1,9.999999999999977,2.2685684478178473e-14
125,battery,2,3.3481932662540626e-14,9.999999999999964
126,battery,1,9.999999999999917,7.974037064817456e-14
126,battery,2,1.1773018409591171e-13,9.999999999999876
127,battery,1,9.999999999998966,9.95888005386291e-13
127,battery,2,1.4532843114340575e-12,9.999999999998465
128,battery,1,9.999999999999835,1.583980906783776e-13
128,battery,2,2.2964764256901387e-13,9.999999999999757
129,battery,1,9.999999999997016,2.864917522857652e-12
129,battery,2,3.999905152419895e-12,9.999999999995765
130,battery,1,9.999999999999622,3.6513451989771357e-13
130,battery,2,5.286247455681082e-13,9.999999999999442
131,battery,1,9.999999999998991,9.74757212091717e-13
131,battery,2,1.4531113340849869e-12,9.999999999998469
132,battery,1,9.999999999999993,6.041395184186223e-15
132,battery,2,9.039285538585255e-15,9.999999999999991
133,battery,1,9.999999999999934,6.368669243721349e-14
133,battery,2,9.427739072511176e-14,9.9999999999999
134,battery,1,9.999999999999995,4.324051923047947e-15
134,battery,2,6.418096311632749e-15,9.999999999999993
135,battery,1,9.999999999999938,5.949058328683604e-14
135,battery,2,8.509153894338864e-14,9.99999999999991
136,battery,1,9.999999999999481,4.575488951053473e-13
136,battery,2,6.145856881271205e-13,9.99999999999927
137,battery,1,9.99999999999986,1.2081099915165352e-13
137,battery,2,1.6150163731695136e-13,9.999999999999801
138,battery,1,9.999999999999213,6.9641275737301e-13
138,battery,2,9.498925206151696e-13,9.999999999998872
139,battery,1,9.999999999999984,1.5136144173891158e-14
139,battery,2,2.1050407394153788e-14,9.999999999999977
140,battery,1,9.99999999999986,1.2818067420124842e-13
140,battery,2,1.7025282257621623e-13,9.999999999999808
141,battery,1,9.99999999999993,6.378223142907959e-14
141,battery,2,8.804799677775091e-14,9.999999999999902
142,battery,1,9.999999999999984,1.508274940595219e-14
142,battery,2,2.137459595507607e-14,9.999999999999977
143,battery,1,9.999999999999972,2.6826852893084384e-14
143,battery,2,3.8812230416477995e-14,9.999999999999957
144,battery,1,9.999999999999465,4.977988713260853e-13
144,battery,2,7.194788214249292e-13,9.999999999999202
145,battery,1,9.999999999996824,2.960804394007407e-12
145,battery,2,4.246235227280012e-12,9.999999999995298
146,battery,1,9.999999999999986,1.3938571499932079e-14
146,battery,2,1.984703891197112e-14,9.999999999999979
147,battery,1,9.999999999999988,1.098005535373956e-14
147,battery,2,1.5624428631313617e-14,9.999999999999982
148,battery,1,9.999999999996064,3.687555233929139e-12
148,battery,2,5.268708432381241e-12,9.99999999999421
149,battery,1,9.999999999997065,2.753638200525961e-12
149,battery,2,3.941866767638465e-12,9.999999999995678
150,battery,1,9.999999999997499,2.350493856912835e-12
150,battery,2,3.36979245760184e-12,9.99999999999631
151,battery,1,9.999999999997637,2.2218078137997085e-12
151,battery,2,3.1880804123859255e-12,9.999999999996515
152,battery,1,9.999999999997657,2.204780719140119e-12
152,battery,2,3.1659285078438944e-12,9.999999999996541
153,battery,1,9.999999999997682,2.184068411334929e-12
153,battery,2,3.139163221212979e-12,9.999999999996577
154,battery,1,9.999999999997824,2.0515961124121125e-12
154,battery,2,2.9491978205114643e-12,9.999999999996787
155,battery,1,9.999999999998224,1.6750903604003023e-12
155,battery,2,2.40636737434092e-12,9.99999999999738
156,battery,1,9.999999999998375,1.5415835559900866e-12
156,battery,2,2.2226365854974785e-12,9.999999999997598
157,battery,1,9.999999999998398,1.5231367779112142e-12
157,battery,2,2.200122102857281e-12,9.999999999997632
158,battery,1,9.999999999998362,1.558970643582401e-12
158,battery,2,2.2547157336385633e-12,9.999999999997577
159,battery,1,9.999999999998392,1.5328377776834653e-12
159,battery,2,2.219654260013563e-12,9.99999999999762
160,battery,1,9.999999999998412,1.5153517638174626e-12
160,battery,2,2.1954939361970773e-12,9.99999999999765
161,battery,1,9.99999999999842,1.5075238917613702e-12
161,battery,2,2.1854477753086685e-12,9.999999999997662
162,battery,1,9.999999999998424,1.505438122776964e-12
162,battery,2,2.182817301772241e-12,9.999999999997666
163,battery,1,9.999999999998423,1.5061630015453978e-12
163,battery,2,2.183611667239848e-12,9.999999999997664
164,battery,1,9.99999999999842,1.5073814574897994e-12
164,battery,2,2.18531982346705e-12,9.999999999997662
165,battery,1,9.99999999999842,1.507610841546704e-12
165,battery,2,2.185747094385678e-12,9.999999999997662
166,battery,1,9.999999999998423,1.506041929395953e-12
166,battery,2,2.1837569639236063e-12,9.999999999997664
167,battery,1,9.999999999998428,1.5026742371100047e-12
167,battery,2,2.179302241624585e-12,9.999999999997671
168,battery,1,9.999999999998433,1.4981072594066002e-12
168,battery,2,2.1732727818060135e-12,9.999999999997678
169,battery,1,9.999999999998439,1.4930146295434936e-12
169,battery,2,2.1672605543776863e-12,9.999999999997687
170,battery,1,9.999999999998446,1.488504392441859e-12
170,battery,2,2.1614374094094168e-12,9.999999999997696
171,battery,1,9.99999999999845,1.4846963318449586e-12
171,battery,2,2.156930476017311e-12,9.999999999997703
172,battery,1,9.999999999998247,1.6810696901757258e-12
172,battery,2,2.4429588678736674e-12,9.9999999999974
173,battery,1,9.999999999998256,1.672069090829011e-12
173,battery,2,2.4306446108341036e-12,9.999999999997414
174,battery,1,9.999999999998264,1.664719412710355e-12
174,battery,2,2.4205891879220716e-12,9.999999999997426
175,battery,1,9.999999999998277,1.6532055126304997e-12
175,battery,2,2.404455034617928e-12,9.999999999997446
176,battery,1,9.999999999998295,1.6363840971198834e-12
176,battery,2,2.3807629319386003e-12,9.999999999997472
177,battery,1,9.999999999998314,1.6181857446186e-12
177,battery,2,2.3544468308339507e-12,9.9999999999975
178,battery,1,9.999999999998336,1.5993509913768681e-12
178,battery,2,2.327687470524058e-12,9.99999999999753
179,battery,1,9.999999999998355,1.5808024285532218e-12
179,battery,2,2.301264729891649e-12,9.999999999997561
180,battery,1,9.999999999998375,1.562910556043505e-12
180,battery,2,2.275808754282401e-12,9.99999999999759
181,battery,1,9.999999999998392,1.5462380258878291e-12
181,battery,2,2.2516834903949964e-12,9.999999999997616
182,battery,1,9.999999999998407,1.532548181552694e-12
182,battery,2,2.2322265430398657e-12,9.999999999997637
183,battery,1,9.999999999998419,1.5218016777397955e-12
183,battery,2,2.2171379295318718e-12,9.999999999997653
184,battery,1,9.999999999998424,1.5163951760438655e-12
184,battery,2,2.2094767542569054e-12,9.999999999997662
185,battery,1,9.999999999998423,1.519121480313966e-12
185,battery,2,2.2137857944448804e-12,9.999999999997659
186,battery,1,9.999999999998407,1.5341032688411342e-12
186,battery,2,2.2356827216781315e-12,9.999999999997637
187,battery,1,9.99999999999838,1.5608011171903312e-12
187,battery,2,2.2778470937098654e-12,9.999999999997593
188,battery,1,9.999999999997527,2.3827422401531132e-12
188,battery,2,3.4801262197391393e-12,9.999999999996325
189,battery,1,9.99999999999999,1.0985952398228252e-14
189,battery,2,1.6073325373288932e-14,9.999999999999982
190,battery,1,9.999999999999934,6.253350778540104e-14
190,battery,2,9.147194678533191e-14,9.999999999999904
191,battery,1,9.999999999998392,1.5506196334923292e-12
191,battery,2,2.272232602679172e-12,9.999999999997602
192,battery,1,9.999999999998641,1.3114445010795968e-12
192,battery,2,1.94574007056166e-12,9.999999999997947
193,battery,1,9.999999999999941,5.640537479600417e-14
193,battery,2,7.959011826599022e-14,9.999999999999915
194,battery,1,9.999999999999249,7.252584305074388e-13
194,battery,2,1.0813324310005753e-12,9.999999999998861
195,battery,1,9.999999999999995,5.275163063163169e-15
195,battery,2,7.88953496772753e-15,9.999999999999991
196,battery,1,9.999999999999977,2.179253959778648e-14
196,battery,2,3.285573802678792e-14,9.999999999999966
197,battery,1,9.999999999997554,2.3647911724429225e-12
197,battery,2,3.5794661800973213e-12,9.99999999999623
198,battery,1,9.999999999999977,2.2273301665887583e-14
198,battery,2,2.981531050596167e-14,9.999999999999968
199,battery,1,9.999999999997838,2.0781156634340436e-12
199,battery,2,2.9336810306099303e-12,9.999999999996897
200,battery,1,9.999999999999392,5.383869008946749e-13
200,battery,2,7.342107360956137e-13,9.999999999999131
201,battery,1,9.999999999999975,2.0280471267652692e-14
201,battery,2,2.5512380485839726e-14,9.999999999999964
202,battery,1,9.99999999999982,1.5845364968784926e-13
202,battery,2,2.1592261178038846e-13,9.999999999999742
203,battery,1,9.99999999999981,1.7451629609388253e-13
203,battery,2,2.455021799987152e-13,9.999999999999721
204,battery,1,9.999999999996259,3.3877475107815458e-12
204,battery,2,4.321517002132841e-12,9.999999999995085
205,battery,1,9.999999999999977,2.0453586172943026e-14
205,battery,2,2.743218129940088e-14,9.99999999999997
206,battery,1,9.999999999994444,5.155361171371727e-12
206,battery,2,7.225734895626257e-12,9.999999999991893
207,battery,1,9.99999999999382,5.768857166518413e-12
207,battery,2,8.424312334280762e-12,9.999999999990612
208,battery,1,9.999999999999696,2.8399616804554546e-13
208,battery,2,4.17521873382573e-13,9.999999999999538
209,battery,1,9.999999999999908,8.583574185027888e-14
209,battery,2,1.238395442737745e-13,9.999999999999863
210,battery,1,9.999999999999687,2.9220247846284837e-13
210,battery,2,4.153011137056221e-13,9.999999999999542
211,battery,1,9.99999999999996,3.770934500770477e-14
211,battery,2,5.3520711899906684e-14,9.999999999999941
212,battery,1,9.999999999999405,5.572626188999775e-13
212,battery,2,7.930056317931081e-13,9.999999999999128
213,battery,1,9.999999999999941,5.529170160565171e-14
213,battery,2,8.163631180493275e-14,9.99999999999991
214,battery,1,9.99999999999998,1.7959117614247246e-14
214,battery,2,2.5637080163201413e-14,9.999999999999972
215,battery,1,9.999999999999993,7.339121289727959e-15
215,battery,2,1.0479065944309021e-14,9.99999999999999
