iteration,storage,timestep,charge,discharge
264,battery,1,9.999999999999938,5.937258571884695e-14
264,battery,2,9.527862183966195e-14,9.999999999999899
265,battery,1,9.999999999999936,6.112701827790833e-14
265,battery,2,1.007397349554657e-13,9.999999999999892
266,battery,1,9.99999999999993,6.68570935888247e-14
266,battery,2,9.601560922599018e-14,9.999999999999897
267,battery,1,9.999999999999927,6.989365542687462e-14
267,battery,2,9.821971967427901e-14,9.999999999999895
268,battery,1,9.999999999999924,7.229556372868579e-14
268,battery,2,1.0203444266639265e-13,9.999999999999892
269,battery,1,9.999999999999922,7.425780477514734e-14
269,battery,2,1.0712176178067503e-13,9.999999999999886
270,battery,1,9.99999999999992,7.694146409968603e-14
270,battery,2,1.1119598786031579e-13,9.999999999999881
271,battery,1,9.99999999999991,8.684631628160447e-14
271,battery,2,1.2476155678615022e-13,9.999999999999867
272,battery,1,9.999999999999895,1.0029306960855342e-13
272,battery,2,1.4534114651510234e-13,9.999999999999845
273,battery,1,9.99999999999988,1.1550374046240014e-13
273,battery,2,1.6869184192677257e-13,9.99999999999982
274,battery,1,9.999999999999861,1.3265487541653616e-13
274,battery,2,1.950997042804481e-13,9.999999999999792
275,battery,1,9.99999999999984,1.529559882668254e-13
275,battery,2,2.224408700590835e-13,9.999999999999764
276,battery,1,9.999999999999819,1.735402669071301e-13
276,battery,2,2.5829524718975475e-13,9.999999999999725
277,battery,1,9.999999999999792,1.9967233848908045e-13
277,battery,2,2.91000323091282e-13,9.999999999999691
278,battery,1,9.999999999999766,2.2458557466747524e-13
278,battery,2,3.3756329362139816e-13,9.99999999999964
279,battery,1,9.999999999999888,1.1479442573558115e-13
279,battery,2,7.3477142037779e-13,9.999999999999195
280,battery,1,9.999999999999696,2.915030774657243e-13
280,battery,2,4.2582160254012667e-13,9.999999999999547
281,battery,1,9.999999999999657,3.2883884577087815e-13
281,battery,2,4.806563557711555e-13,9.999999999999488
282,battery,1,9.99999999999962,3.6411355799911176e-13
282,battery,2,5.557153170200563e-13,9.999999999999407
283,battery,1,9.999999999999574,4.0813465607517233e-13
283,battery,2,6.249091528003734e-13,9.999999999999334
284,battery,1,9.999999999999524,4.56286210888979e-13
284,battery,2,7.007639428432251e-13,9.999999999999252
285,battery,1,9.999999999999469,5.087911234711434e-13
285,battery,2,7.836756441855181e-13,9.999999999999163
286,battery,1,9.999999999999394,5.797995198976004e-13
286,battery,2,8.41189895159196e-13,9.999999999999105
287,battery,1,9.999999999999329,6.435085643334712e-13
287,battery,2,9.348940472902886e-13,9.999999999999005
288,battery,1,9.999999999999256,7.12420071563031e-13
288,battery,2,1.0363598346949301e-12,9.999999999998897
289,battery,1,9.999999999999181,7.855503215057506e-13
289,battery,2,1.1495316302196655e-12,9.999999999998776
290,battery,1,9.999999999999087,8.741454876117793e-13
290,battery,2,1.2461369259653788e-12,9.999999999998675
291,battery,1,9.999999999999,9.585400168292736e-13
291,battery,2,1.3784297474200746e-12,9.999999999998533
292,battery,1,9.9999999999989,1.0524608919080227e-12
292,battery,2,1.5074746859037528e-12,9.999999999998396
293,battery,1,9.999999999998801,1.1492929362898411e-12
293,battery,2,1.6573831394966873e-12,9.999999999998236
294,battery,1,9.999999999998689,1.2553767392428061e-12
294,battery,2,1.8061933643065083e-12,9.999999999998078
295,battery,1,9.999999999998575,1.3653019218727974e-12
295,battery,2,1.97414200034604e-12,9.999999999997899
296,battery,1,9.999999999998451,1.4838664664725573e-12
296,battery,2,2.144077393427882e-12,9.999999999997717
297,battery,1,9.999999999998321,1.6079114649517058e-12
297,battery,2,2.3281576375361923e-12,9.999999999997522
298,battery,1,9.999999999998186,1.738360369629969e-12
298,battery,2,2.5231384788723794e-12,9.999999999997314
299,battery,1,9.999999999998042,1.875747123486955e-12
299,battery,2,2.7270785883309503e-12,9.999999999997096
300,battery,1,9.999999999997893,2.019511272493345e-12
300,battery,2,2.942020275068878e-12,9.999999999996868
301,battery,1,9.999999999997764,2.144284040988838e-12
301,battery,2,3.230917163048599e-12,9.999999999996556
302,battery,1,9.999999999997584,2.314868362856691e-12
302,battery,2,3.416567160828069e-12,9.99999999999636
303,battery,1,9.999999999997387,2.5042995854092884e-12
303,battery,2,3.6131655443697187e-12,9.999999999996154
304,battery,1,9.999999999997227,2.6584091486613904e-12
304,battery,2,3.9037559673217945e-12,9.999999999995842
305,battery,1,9.999999999997032,2.844495509232887e-12
305,battery,2,4.140317662970882e-12,9.999999999995591
306,battery,1,9.999999999996842,3.0260795121099016e-12
306,battery,2,4.412673063623966e-12,9.999999999995302
307,battery,1,9.999999999996646,3.214696964053469e-12
307,battery,2,4.686489800476787e-12,9.99999999999501
308,battery,1,9.999999999996444,3.407495841599404e-12
308,battery,2,4.973157752794551e-12,9.999999999994705
309,battery,1,9.999999999996229,3.613854522931915e-12
309,battery,2,5.250627850093762e-12,9.99999999999441
310,battery,1,9.999999999996032,3.8031577210400106e-12
310,battery,2,5.586498627913228e-12,9.999999999994051
311,battery,1,9.999999999995818,4.0080155715646575e-12
311,battery,2,5.898228709496837e-12,9.999999999993717
312,battery,1,9.999999999995572,4.242673613509225e-12
312,battery,2,6.148444617901726e-12,9.999999999993454
313,battery,1,9.999999999995339,4.465566127533697e-12
313,battery,2,6.440135472146538e-12,9.999999999993145
314,battery,1,9.999999999995113,4.682355984855583e-12
314,battery,2,6.7729606589146234e-12,9.99999999999279
315,battery,1,9.99999999999486,4.925147416418824e-12
315,battery,2,7.073307444476491e-12,9.999999999992474
316,battery,1,9.999999999994637,5.139093719818522e-12
316,battery,2,7.44879266757372e-12,9.99999999999207
317,battery,1,9.999999999994392,5.3727814944580415e-12
317,battery,2,7.792216352210008e-12,9.999999999991704
318,battery,1,9.999999999994147,5.6085279550033624e-12
318,battery,2,8.14538121336923e-12,9.999999999991328
319,battery,1,9.999999999993936,5.813206481844552e-12
319,battery,2,8.588502717668615e-12,9.999999999990852
320,battery,1,9.999999999993676,6.061719383033783e-12
320,battery,2,8.90566168420324e-12,9.999999999990516
321,battery,1,9.999999999993381,6.342655333922204e-12
321,battery,2,9.192695912030894e-12,9.999999999990214
322,battery,1,9.9999999999931,6.609347747646791e-12
322,battery,2,9.497839589779123e-12,9.999999999989893
323,battery,1,9.999999999992871,6.831330229643532e-12
323,battery,2,9.923673739581718e-12,9.999999999989436
324,battery,1,9.999999999992616,7.075632147141784e-12
324,battery,2,1.0291729030744113e-11,9.999999999989043
325,battery,1,9.999999999992346,7.333683281692327e-12
325,battery,2,1.0625517981145249e-11,9.99999999998869
326,battery,1,9.999999999999993,7.585572517705138e-15
326,battery,2,1.0996323406810712e-14,9.999999999999988
327,battery,1,9.999999999999991,7.881637664173439e-15
327,battery,2,1.1334047800195181e-14,9.999999999999988
328,battery,1,9.999999999999991,8.12894573132565e-15
328,battery,2,1.1874030597273044e-14,9.999999999999988
329,battery,1,9.999999999999991,8.459485788327289e-15
329,battery,2,1.224200012398369e-14,9.999999999999988
330,battery,1,9.999999999999991,8.770864941668607e-15
330,battery,2,1.2698780710389494e-14,9.999999999999986
331,battery,1,9.999999999999991,9.094579071333023e-15
331,battery,2,1.3174317525354966e-14,9.999999999999986
332,battery,1,9.99999999999999,9.432065689965356e-15
332,battery,2,1.3671818110786812e-14,9.999999999999986
333,battery,1,9.99999999999999,9.785345919788491e-15
333,battery,2,1.4191880248227368e-14,9.999999999999984
334,battery,1,9.99999999999999,1.0156343197030709e-14
334,battery,2,1.473709709207194e-14,9.999999999999984
335,battery,1,9.999999999999988,1.1053762325610889e-14
335,battery,2,1.5263679615959208e-14,9.999999999999984
336,battery,1,9.999999999999986,1.2823044497781654e-14
336,battery,2,1.751731775030899e-14,9.999999999999982
337,battery,1,9.999999999999984,1.4839598232819636e-14
337,battery,2,2.028258752411493e-14,9.999999999999979
338,battery,1,9.999999999999982,1.7119742620964183e-14
338,battery,2,2.3409959136277084e-14,9.999999999999975
339,battery,1,9.999999999999979,1.9689360345053873e-14
339,battery,2,2.6935681226160816e-14,9.999999999999972
340,battery,1,9.999999999999977,2.2578190737314564e-14
340,battery,2,3.0892360123248207e-14,9.999999999999968
341,battery,1,9.999999999999973,2.5812023134026573e-14
341,battery,2,3.5331252077966886e-14,9.999999999999963
342,battery,1,9.99999999999997,2.9425321922968026e-14
342,battery,2,4.02825459319037e-14,9.999999999999957
343,battery,1,9.999999999999964,3.344395385186807e-14
343,battery,2,4.579400012021042e-14,9.999999999999952
344,battery,1,9.999999999999961,3.790441066377273e-14
344,battery,2,5.1927970986689107e-14,9.999999999999945
345,battery,1,9.999999999999956,4.2829853431918284e-14
345,battery,2,5.870241096497525e-14,9.999999999999938
346,battery,1,9.99999999999995,4.825773276536231e-14
346,battery,2,6.6169930655981e-14,9.999999999999929
347,battery,1,9.999999999999943,5.422608033103043e-14
347,battery,2,7.433731078050186e-14,9.999999999999922
348,battery,1,9.999999999999936,6.075870225914606e-14
348,battery,2,8.337785308814752e-14,9.999999999999911
349,battery,1,9.999999999999929,6.790498405713272e-14
349,battery,2,9.31484471592386e-14,9.9999999999999
350,battery,1,9.99999999999992,7.568424192562142e-14
350,battery,2,1.0384857408883571e-13,9.99999999999989
351,battery,1,9.999999999999913,8.411852794602294e-14
351,battery,2,1.155591935877903e-13,9.999999999999877
352,battery,1,9.999999999999902,9.329549882472079e-14
352,battery,2,1.2804245001150594e-13,9.999999999999863
353,battery,1,9.999999999999892,1.0319020074979217e-13
353,battery,2,1.4162111719203884e-13,9.999999999999849
354,battery,1,9.999999999999881,1.1382222877009424e-13
354,battery,2,1.5628088593597587e-13,9.999999999999835
355,battery,1,9.999999999999869,1.2524990389439706e-13
355,battery,2,1.7201189508918307e-13,9.999999999999817
356,battery,1,9.999999999999856,1.3749695106105626e-13
356,battery,2,1.8885080168294783e-13,9.9999999999998
357,battery,1,9.999999999999842,1.505704215200476e-13
357,battery,2,2.068508787033108e-13,9.99999999999978
358,battery,1,9.999999999999828,1.64515480891354e-13
358,battery,2,2.2600883949524274e-13,9.99999999999976
359,battery,1,9.999999999999813,1.7929545179830201e-13
359,battery,2,2.464137462653814e-13,9.999999999999739
360,battery,1,9.999999999999796,1.9497888115067653e-13
360,battery,2,2.680147546475164e-13,9.999999999999716
361,battery,1,9.99999999999978,2.1157053155076596e-13
361,battery,2,2.9082477785590094e-13,9.999999999999691
362,battery,1,9.99999999999976,2.2902910102525863e-13
362,battery,2,3.1494525020779043e-13,9.999999999999666
363,battery,1,9.99999999999974,2.47464087955002e-13
363,battery,2,3.4021226345419637e-13,9.99999999999964
364,battery,1,9.999999999999721,2.6672945703802757e-13
364,battery,2,3.6683622383867025e-13,9.999999999999611
365,battery,1,9.9999999999997,2.869525828047875e-13
365,battery,2,3.9463368500834097e-13,9.99999999999958
366,battery,1,9.999999999999678,3.0802499025789386e-13
366,battery,2,4.2372822632469707e-13,9.99999999999955
367,battery,1,9.999999999999655,3.2995282255901085e-13
367,battery,2,4.540659762579426e-13,9.999999999999517
368,battery,1,9.999999999999632,3.5282391042521165e-13
368,battery,2,4.855080699061011e-13,9.999999999999485
369,battery,1,9.999999999999607,3.7653803110908143e-13
369,battery,2,5.181075850246656e-13,9.99999999999945
370,battery,1,9.99999999999958,4.0098936150965996e-13
370,battery,2,5.519573148293609e-13,9.999999999999414
371,battery,1,9.999999999999554,4.2629819613402366e-13
371,battery,2,5.86818654066916e-13,9.999999999999376
372,battery,1,9.999999999999527,4.5234988311411444e-13
372,battery,2,6.226981295934433e-13,9.99999999999934
373,battery,1,9.999999999999499,4.790918423717909e-13
373,battery,2,6.596045131898104e-13,9.9999999999993
374,battery,1,9.99999999999947,5.065164248629801e-13
374,battery,2,6.97390388742693e-13,9.99999999999926
375,battery,1,9.999999999999442,5.345836849640311e-13
375,battery,2,7.359798325047356e-13,9.999999999999218
376,battery,1,9.999999999999412,5.63086430756663e-13
376,battery,2,7.754752641957763e-13,9.999999999999176
377,battery,1,9.999999999999382,5.921957143798037e-13
377,battery,2,8.154266384613587e-13,9.999999999999133
378,battery,1,9.999999999999352,6.204480353694097e-13
378,battery,2,8.593775550845453e-13,9.999999999999087
379,battery,1,9.99999999999932,6.52079057579639e-13
379,battery,2,8.982859942737622e-13,9.999999999999046
380,battery,1,9.999999999999286,6.835904149232132e-13
380,battery,2,9.418048002775258e-13,9.999999999999
381,battery,1,9.999999999999254,7.143734631888321e-13
381,battery,2,9.899531437319695e-13,9.999999999998948
382,battery,1,9.999999999999218,7.48233571754508e-13
382,battery,2,1.0313389089962508e-12,9.999999999998904
383,battery,1,9.999999999999183,7.814707104419616e-13
383,battery,2,1.0770240612129152e-12,9.999999999998856
384,battery,1,9.99999999999915,8.151514977004632e-13
384,battery,2,1.1234609228963685e-12,9.999999999998806
385,battery,1,9.999999999999114,8.492863800693455e-13
385,battery,2,1.170519776965376e-12,9.999999999998757
386,battery,1,9.999999999999076,8.838869236310953e-13
386,battery,2,1.2180965011163124e-12,9.999999999998705
387,battery,1,9.99999999999904,9.186943826286943e-13
387,battery,2,1.2664567382650124e-12,9.999999999998655
388,battery,1,9.999999999999003,9.539145447219093e-13
388,battery,2,1.315151878320641e-12,9.999999999998602
389,battery,1,9.99999999999897,9.869393059692344e-13
389,battery,2,1.3696856116778421e-12,9.999999999998545
390,battery,1,9.999999999998929,1.0248815148577184e-12
390,battery,2,1.4132989792404254e-12,9.999999999998499
391,battery,1,9.999999999998893,1.0603296274461407e-12
391,battery,2,1.4623392079418842e-12,9.999999999998446
392,battery,1,9.999999999998852,1.0984212420095383e-12
392,battery,2,1.5150279323237116e-12,9.99999999999839
393,battery,1,9.999999999998808,1.1405721443765203e-12
393,battery,2,1.5731591710461603e-12,9.999999999998328
394,battery,1,9.999999999998762,1.1846702772801538e-12
394,battery,2,1.6338201592705056e-12,9.999999999998264
395,battery,1,9.999999999998716,1.2300413953095336e-12
395,battery,2,1.6973129211772852e-12,9.999999999998197
396,battery,1,9.999999999998666,1.277942999398203e-12
396,battery,2,1.7631965925950978e-12,9.999999999998126
397,battery,1,9.999999999998613,1.3278799371711874e-12
397,battery,2,1.8322682273926474e-12,9.999999999998053
398,battery,1,9.999999999998558,1.3803973750736128e-12
398,battery,2,1.9049331612969484e-12,9.999999999997977
399,battery,1,9.9999999999985,1.4354812527717313e-12
399,battery,2,1.9816382282602878e-12,9.999999999997895
400,battery,1,9.999999999998316,1.6115067927544783e-12
400,battery,2,2.2221055181635004e-12,9.99999999999764
401,battery,1,9.99999999999805,1.867663585995287e-12
401,battery,2,2.5764756201591414e-12,9.999999999997263
402,battery,1,9.999999999997746,2.1580677791389685e-12
402,battery,2,2.9769879689708706e-12,9.999999999996836
403,battery,1,9.999999999997403,2.485791746355828e-12
403,battery,2,3.4289396849733206e-12,9.999999999996357
404,battery,1,9.999999999997021,2.8526205853453992e-12
404,battery,2,3.939779380532857e-12,9.999999999995813
405,battery,1,9.999999999996588,3.266317911858929e-12
405,battery,2,4.508768938092536e-12,9.99999999999521
406,battery,1,9.999999999996106,3.727623697725736e-12
406,battery,2,5.145194988003737e-12,9.999999999994532
407,battery,1,9.999999999995573,4.238909530255795e-12
407,battery,2,5.857055518176573e-12,9.999999999993777
408,battery,1,9.999999999994975,4.810711718414127e-12
408,battery,2,6.641598471983151e-12,9.999999999992943
409,battery,1,9.999999999999995,5.4505591800803835e-15
409,battery,2,7.525977806416385e-15,9.999999999999991
410,battery,1,9.999999999999993,6.1477032859283476e-15
410,battery,2,8.489736319490024e-15,9.999999999999991
411,battery,1,9.999999999999993,6.91502750382128e-15
411,battery,2,9.550714280975296e-15,9.99999999999999
412,battery,1,9.999999999999991,7.756278370725281e-15
412,battery,2,1.0713931868469483e-14,9.99999999999999
413,battery,1,9.999999999999991,8.675611229139792e-15
413,battery,2,1.1985349215045154e-14,9.999999999999988
414,battery,1,9.99999999999999,9.677708040146986e-15
414,battery,2,1.3371298595834572e-14,9.999999999999986
415,battery,1,9.99999999999999,1.0767846664798818e-14
415,battery,2,1.4875843160254006e-14,9.999999999999984
416,battery,1,9.999999999999988,1.1946716418403721e-14
416,battery,2,1.6510056196268126e-14,9.999999999999982
417,battery,1,9.999999999999986,1.3221482668564733e-14
417,battery,2,1.827364313456951e-14,9.99999999999998
418,battery,1,9.999999999999984,1.459511219873941e-14
418,battery,2,2.0174384387399743e-14,9.999999999999979
419,battery,1,9.999999999999984,1.606098429515334e-14
419,battery,2,2.2230319986003704e-14,9.999999999999977
420,battery,1,9.999999999999982,1.765182392907038e-14
420,battery,2,2.4404304069095137e-14,9.999999999999973
421,battery,1,9.99999999999998,1.9344652861972273e-14
421,battery,2,2.6737787290980062e-14,9.999999999999972
422,battery,1,9.999999999999979,2.1143861453016594e-14
422,battery,2,2.9233874287409835e-14,9.99999999999997
423,battery,1,9.999999999999975,2.3058362425254426e-14
423,battery,2,3.188365958457947e-14,9.999999999999966
424,battery,1,9.999999999999973,2.5073786816251797e-14
424,battery,2,3.471467914208817e-14,9.999999999999963
425,battery,1,9.999999999999972,2.7237055584834413e-14
425,battery,2,3.76633438205254e-14,9.99999999999996
426,battery,1,9.99999999999997,2.946567546432762e-14
426,battery,2,4.0859647203707144e-14,9.999999999999957
427,battery,1,9.999999999999966,3.187279278574504e-14
427,battery,2,4.412199696732521e-14,9.999999999999954
428,battery,1,9.999999999999964,3.4346315097335857e-14
428,battery,2,4.7642475060144474e-14,9.999999999999948
429,battery,1,9.999999999999961,3.6964980380600586e-14
429,battery,2,5.128034260640115e-14,9.999999999999945
430,battery,1,9.99999999999996,3.969888466994379e-14
430,battery,2,5.50924256058364e-14,9.999999999999941
431,battery,1,9.999999999999956,4.2558935218075226e-14
431,battery,2,5.905170686221565e-14,9.999999999999938
432,battery,1,9.999999999999952,4.552912566770844e-14
432,battery,2,6.318292683988779e-14,9.999999999999932
433,battery,1,9.999999999999948,4.86143214885761e-14
433,battery,2,6.747223458921725e-14,9.999999999999929
434,battery,1,9.999999999999947,5.181166459769541e-14
434,battery,2,7.191742217528533e-14,9.999999999999924
435,battery,1,9.999999999999943,5.5120349754973665e-14
435,battery,2,7.650741288827018e-14,9.999999999999918
436,battery,1,9.99999999999994,5.852998089768764e-14
436,battery,2,8.125722194165399e-14,9.999999999999913
437,battery,1,9.999999999999936,6.204069331845144e-14
437,battery,2,8.614071795374343e-14,9.999999999999908
438,battery,1,9.99999999999993,6.56465974784242e-14
438,battery,2,9.115998164798411e-14,9.999999999999902
439,battery,1,9.999999999999927,6.934370845003639e-14
439,battery,2,9.630395387340142e-14,9.999999999999897
440,battery,1,9.999999999999924,7.312539095451573e-14
440,battery,2,1.0156641329211176e-13,9.999999999999892
441,battery,1,9.99999999999992,7.698396088362911e-14
441,battery,2,1.0693611570469492e-13,9.999999999999886
442,battery,1,9.999999999999915,8.090881256388721e-14
442,battery,2,1.1239962621113296e-13,9.999999999999881
443,battery,1,9.999999999999911,8.489203019513733e-14
443,battery,2,1.1794437728610941e-13,9.999999999999874
444,battery,1,9.999999999999908,8.902865462970697e-14
444,battery,2,1.2370437795274284e-13,9.999999999999869
445,battery,1,9.999999999999902,9.333224806612206e-14
445,battery,2,1.2969437500834867e-13,9.999999999999861
446,battery,1,9.999999999999899,9.771392383883495e-14
446,battery,2,1.358310945203417e-13,9.999999999999856
447,battery,1,9.999999999999893,1.0220950792125355e-13
447,battery,2,1.4205984351064916e-13,9.999999999999849
448,battery,1,9.999999999999888,1.0678473907157449e-13
448,battery,2,1.48430816527204e-13,9.999999999999842
449,battery,1,9.999999999999883,1.1156892076707799e-13
449,battery,2,1.5509944988479178e-13,9.999999999999835
450,battery,1,9.99999999999988,1.1633058133201034e-13
450,battery,2,1.6173412593895452e-13,9.999999999999828
451,battery,1,9.999999999999874,1.211887656613901e-13
451,battery,2,1.684654339148548e-13,9.99999999999982
452,battery,1,9.999999999999869,1.2611542094734456e-13
452,battery,2,1.7533321638513007e-13,9.999999999999813
453,battery,1,9.999999999999863,1.3111126196564956e-13
453,battery,2,1.8233355240479915e-13,9.999999999999806
454,battery,1,9.999999999999858,1.3619830253606305e-13
454,battery,2,1.893822810110838e-13,9.9999999999998
455,battery,1,9.999999999999853,1.4132963379669095e-13
455,battery,2,1.9658036723145994e-13,9.99999999999979
456,battery,1,9.999999999999847,1.4652471674184596e-13
456,battery,2,2.0382462218485565e-13,9.999999999999783
457,battery,1,9.999999999999842,1.51842916995584e-13
457,battery,2,2.112159611036889e-13,9.999999999999776
458,battery,1,9.999999999999835,1.5797097511874418e-13
458,battery,2,2.1975903631087346e-13,9.999999999999767
459,battery,1,9.999999999999828,1.6434909847176694e-13
459,battery,2,2.2870380658248703e-13,9.999999999999757
460,battery,1,9.99999999999982,1.7104349216139988e-13
460,battery,2,2.3798702832713467e-13,9.999999999999748
461,battery,1,9.999999999999813,1.7803057288808282e-13
461,battery,2,2.4778591227131865e-13,9.999999999999737
462,battery,1,9.999999999999806,1.8540265075867519e-13
462,battery,2,2.5801180073030057e-13,9.999999999999726
463,battery,1,9.999999999999797,1.9315297949585259e-13
463,battery,2,2.6881903357124097e-13,9.999999999999714
464,battery,1,9.999999999999787,2.034575707892951e-13
464,battery,2,2.8308381030310424e-13,9.9999999999997
465,battery,1,9.999999999999753,2.3623209193480495e-13
465,battery,2,3.2872433001120223e-13,9.99999999999965
466,battery,1,9.999999999999714,2.733564251337552e-13
466,battery,2,3.8042810443327564e-13,9.999999999999595
467,battery,1,9.999999999999671,3.1531330442625404e-13
467,battery,2,4.389827616900813e-13,9.999999999999533
468,battery,1,9.999999999999622,3.6267713518535214e-13
468,battery,2,5.048444069392858e-13,9.999999999999464
469,battery,1,9.999999999999567,4.156782694263576e-13
469,battery,2,5.7882582983245e-13,9.999999999999385
470,battery,1,9.999999999999504,4.75114809017114e-13
470,battery,2,6.616499420617723e-13,9.999999999999297
471,battery,1,9.999999999999435,5.41422336168772e-13
471,battery,2,7.53891315568345e-13,9.999999999999199
472,battery,1,9.999999999999357,6.150662511384465e-13
472,battery,2,8.565129713942148e-13,9.99999999999909
473,battery,1,9.999999999999272,6.966613604132297e-13
473,battery,2,9.702340075591548e-13,9.999999999998968
474,battery,1,9.999999999999178,7.867073693965247e-13
474,battery,2,1.095725485315818e-12,9.999999999998835
475,battery,1,9.999999999999075,8.861463769569273e-13
475,battery,2,1.2340476623351183e-12,9.999999999998689
476,battery,1,9.99999999999896,9.951243872967672e-13
476,battery,2,1.3862395392209352e-12,9.999999999998527
477,battery,1,9.999999999998836,1.1145720764660098e-12
477,battery,2,1.552759281354842e-12,9.99999999999835
478,battery,1,9.9999999999987,1.2447372619354535e-12
478,battery,2,1.7346262396592182e-12,9.999999999998156
479,battery,1,9.999999999998574,1.3665231505435695e-12
479,battery,2,1.9040508113255374e-12,9.999999999997977
480,battery,1,9.999999999998405,1.5269199619510095e-12
480,battery,2,2.1277889537847535e-12,9.999999999997739
481,battery,1,9.999999999998245,1.6798543550017956e-12
481,battery,2,2.340963130380966e-12,9.999999999997511
482,battery,1,9.999999999998057,1.8600577933944797e-12
482,battery,2,2.5922686830917258e-12,9.999999999997245
483,battery,1,9.999999999997879,2.0308205474568998e-12
483,battery,2,2.83048149778772e-12,9.99999999999699
484,battery,1,9.999999999997657,2.243763024606831e-12
484,battery,2,3.1268830899507833e-12,9.999999999996676
485,battery,1,9.999999999997442,2.4494694520362644e-12
485,battery,2,3.4139754480521675e-12,9.999999999996371
486,battery,1,9.999999999997197,2.6845819697347597e-12
486,battery,2,3.7411003478846295e-12,9.999999999996025
487,battery,1,9.999999999996948,2.922592920637622e-12
487,battery,2,4.073961549666607e-12,9.99999999999567
488,battery,1,9.999999999996676,3.1834039002539697e-12
488,battery,2,4.4377276415846245e-12,9.999999999995284
489,battery,1,9.999999999996394,3.4536601714555074e-12
489,battery,2,4.813871715352023e-12,9.999999999994884
490,battery,1,9.999999999996092,3.74278812586614e-12
490,battery,2,5.218102977839786e-12,9.999999999994454
491,battery,1,9.999999999995778,4.0440915722181986e-12
491,battery,2,5.6385835177504486e-12,9.999999999994007
492,battery,1,9.999999999995444,4.363262000875888e-12
492,battery,2,6.082546673787053e-12,9.999999999993536
493,battery,1,9.999999999995097,4.694970998172415e-12
493,battery,2,6.54674154556712e-12,9.999999999993042
494,battery,1,9.999999999994733,5.04363668637035e-12
494,battery,2,7.033235799102549e-12,9.999999999992525
495,battery,1,9.999999999994355,5.406135987767682e-12
495,battery,2,7.539058706837536e-12,9.999999999991987
496,battery,1,9.99999999999396,5.784125833478328e-12
496,battery,2,8.066442501659094e-12,9.999999999991427
497,battery,1,9.99999999999355,6.176573108784775e-12
497,battery,2,8.614168077885994e-12,9.999999999990845
498,battery,1,9.999999999993124,6.584156839242547e-12
498,battery,2,9.183161407759223e-12,9.999999999990239
499,battery,1,9.999999999992683,7.005769023563988e-12
499,battery,2,9.771589800303306e-12,9.999999999989614
500,battery,1,9.999999999992228,7.441916039155082e-12
500,battery,2,1.0380689120785686e-11,9.999999999988967
501,battery,1,9.999999999991758,7.892310231562195e-12
501,battery,2,1.100902903366462e-11,9.9999999999883
502,battery,1,9.999999999991273,8.356489581119034e-12
502,battery,2,1.1657366391754218e-11,9.99999999998761
503,battery,1,9.999999999990774,8.83473312606457e-12
503,battery,2,1.2324388749314213e-11,9.999999999986901
504,battery,1,9.99999999999999,9.511112283904177e-15
504,battery,2,1.3268507083843848e-14,9.999999999999986
505,battery,1,9.99999999999999,1.002780725532722e-14
505,battery,2,1.3989829337074684e-14,9.999999999999986
506,battery,1,9.99999999999999,1.055571395378513e-14
506,battery,2,1.4727448458179384e-14,9.999999999999984
507,battery,1,9.999999999999988,1.1094606279254385e-14
507,battery,2,1.54798564824563e-14,9.999999999999984
508,battery,1,9.999999999999988,1.1641736815814936e-14
508,battery,2,1.6243100532523078e-14,9.999999999999982
509,battery,1,9.999999999999988,1.222337857797787e-14
509,battery,2,1.7056123288068655e-14,9.999999999999982
510,battery,1,9.999999999999986,1.282279315499111e-14
510,battery,2,1.7892113828370926e-14,9.99999999999998
511,battery,1,9.999999999999986,1.3437827872045351e-14
511,battery,2,1.8751016321685375e-14,9.99999999999998
512,battery,1,9.999999999999986,1.4082989350787928e-14
512,battery,2,1.965172365301595e-14,9.999999999999979
513,battery,1,9.999999999999984,1.4730684803048165e-14
513,battery,2,2.055633790713318e-14,9.999999999999979
514,battery,1,9.999999999999984,1.5394623720429385e-14
514,battery,2,2.148336258569392e-14,9.999999999999977
515,battery,1,9.999999999999984,1.6074162909323875e-14
515,battery,2,2.243230710098574e-14,9.999999999999977
516,battery,1,9.999999999999982,1.6770121140174333e-14
516,battery,2,2.3404462725045464e-14,9.999999999999975
517,battery,1,9.999999999999982,1.748148615525241e-14
517,battery,2,2.439813656539568e-14,9.999999999999973
518,battery,1,9.99999999999998,1.820830350731043e-14
518,battery,2,2.5412576776235728e-14,9.999999999999973
519,battery,1,9.99999999999998,1.8950527021297752e-14
519,battery,2,2.6449160650408474e-14,9.999999999999972
520,battery,1,9.999999999999979,1.9709154971784054e-14
520,battery,2,2.7508807460776805e-14,9.999999999999972
521,battery,1,9.999999999999979,2.0477634173782537e-14
521,battery,2,2.858244936583971e-14,9.99999999999997
522,battery,1,9.999999999999979,2.1257656769291622e-14
522,battery,2,2.9671463905107887e-14,9.999999999999968
523,battery,1,9.999999999999977,2.2143908439278266e-14
523,battery,2,3.090987653445381e-14,9.999999999999968
524,battery,1,9.999999999999975,2.3088233853089773e-14
524,battery,2,3.222828904435062e-14,9.999999999999966
525,battery,1,9.999999999999975,2.4079156428141253e-14
525,battery,2,3.361229293772581e-14,9.999999999999964
526,battery,1,9.999999999999973,2.5118606687721525e-14
526,battery,2,3.506492823446448e-14,9.999999999999963
527,battery,1,9.999999999999973,2.6213532490317308e-14
527,battery,2,3.6593963256300174e-14,9.999999999999961
