iteration,generator,timestep,generation
466,pv,2,79.9999999999962
467,pv,1,75.00178009794693
467,pv,2,79.99999999999606
468,pv,1,75.0017528081415
468,pv,2,79.99999999999594
469,pv,1,75.00172591649468
469,pv,2,79.99999999999581
470,pv,1,75.00169940709206
470,pv,2,79.9999999999957
471,pv,1,75.00167327870766
471,pv,2,79.99999999999557
472,pv,1,75.00164752099147
472,pv,2,79.99999999999547
473,pv,1,75.00162220692857
473,pv,2,79.99999999999537
474,pv,1,75.00159717889379
474,pv,2,79.99999999999527
475,pv,1,75.00157253249174
475,pv,2,79.99999999999517
476,pv,1,75.00154820143221
476,pv,2,79.9999999999951
477,pv,1,75.00152422013967
477,pv,2,79.99999999999503
478,pv,1,75.00150488893559
478,pv,2,80.0
479,pv,1,75.00148212052204
479,pv,2,80.0
480,pv,1,75.00146168402081
480,pv,2,80.0
481,pv,1,75.00143987457099
481,pv,2,80.0
482,pv,1,75.00141925560635
482,pv,2,80.0
483,pv,1,75.0013965740051
483,pv,2,80.0
484,pv,1,75.00137591425649
484,pv,2,80.0
485,pv,1,75.00135450117448
485,pv,2,80.0
486,pv,1,75.0013341700778
486,pv,2,80.0
487,pv,1,75.00131366059202
487,pv,2,80.0
488,pv,1,75.00129380178906
488,pv,2,80.0
489,pv,1,75.00127402358879
489,pv,2,80.0
490,pv,1,75.00125469879349
490,pv,2,80.0
491,pv,1,75.0012355740025
491,pv,2,80.0
492,pv,1,75.00121681034666
492,pv,2,80.0
493,pv,1,75.0011982938526
493,pv,2,80.0
494,pv,1,75.00118009321274
494,pv,2,80.0
495,pv,1,75.0011621552879
495,pv,2,80.0
496,pv,1,75.00114450659619
496,pv,2,80.0
497,pv,1,75.00112711482319
497,pv,2,80.0
498,pv,1,75.00110999507659
498,pv,2,80.0
499,pv,1,75.00109312777053
499,pv,2,79.99999999999999
500,pv,1,75.00107651767784
500,pv,2,79.99999999999999
501,pv,1,75.00106015441364
501,pv,2,79.99999999999999
502,pv,1,75.00104403526949
502,pv,2,79.99999999999999
503,pv,1,75.00102816089071
503,pv,2,79.99999999999999
504,pv,1,75.00101252386305
504,pv,2,79.99999999999999
505,pv,1,75.00099715826381
505,pv,2,79.99999999999997
506,pv,1,75.00098201014683
506,pv,2,79.99999999999997
507,pv,1,75.00096710918967
507,pv,2,79.99999999999997
508,pv,1,75.00095242637572
508,pv,2,79.99999999999996
509,pv,1,75.00093797373823
509,pv,2,79.99999999999996
510,pv,1,75.00092373975033
510,pv,2,79.99999999999994
511,pv,1,75.00090972287971
511,pv,2,79.99999999999993
512,pv,1,75.00089591760374
512,pv,2,79.99999999999993
513,pv,1,75.00088232116127
513,pv,2,79.99999999999991
514,pv,1,75.00086893040607
514,pv,2,79.9999999999999
515,pv,1,75.0008557406025
515,pv,2,79.99999999999989
516,pv,1,75.0008427422189
516,pv,2,79.99999999999984
517,pv,1,75.00082994503902
517,pv,2,79.99999999999983
518,pv,1,75.00081733898288
518,pv,2,79.9999999999998
519,pv,1,75.00080487136258
519,pv,2,79.99999999999979
520,pv,1,75.00079264409301
520,pv,2,79.99999999999974
521,pv,1,75.00078062148775
521,pv,2,79.99999999999972
522,pv,1,75.00076875260712
522,pv,2,79.9999999999997
523,pv,1,75.0007570764347
523,pv,2,79.99999999999969
524,pv,1,75.00074555800337
524,pv,2,79.99999999999966
525,pv,1,75.00073421740082
525,pv,2,79.99999999999964
526,pv,1,75.00072303724556
526,pv,2,79.99999999999962
527,pv,1,75.00071202466462
527,pv,2,79.9999999999996
528,pv,1,75.0007011692662
528,pv,2,79.99999999999959
529,pv,1,75.00069045908435
529,pv,2,79.99999999999956
530,pv,1,75.00067991493363
530,pv,2,79.99999999999955
531,pv,1,75.00066951874324
531,pv,2,79.99999999999953
532,pv,1,75.00065927892602
532,pv,2,79.9999999999995
533,pv,1,75.0006491822665
533,pv,2,79.99999999999949
534,pv,1,75.00063925808715
534,pv,2,79.99999999999947
535,pv,1,75.00062945289851
535,pv,2,79.99999999999945
536,pv,1,75.00061980054923
536,pv,2,79.99999999999943
537,pv,1,75.00061027415505
537,pv,2,79.99999999999942
538,pv,1,75.00060088940052
538,pv,2,79.9999999999994
539,pv,1,75.00059162968248
539,pv,2,79.99999999999939
540,pv,1,75.00058250252694
540,pv,2,79.99999999999937
541,pv,1,75.00057349908846
541,pv,2,79.99999999999936
542,pv,1,75.00056462277526
542,pv,2,79.99999999999935
543,pv,1,75.00055586818218
543,pv,2,79.99999999999935
544,pv,1,75.00054723424121
544,pv,2,79.99999999999933
545,pv,1,75.00053871857715
545,pv,2,79.99999999999933
546,pv,1,75.00053031721717
546,pv,2,79.99999999999932
547,pv,1,75.0005220294626
547,pv,2,79.99999999999932
548,pv,1,75.000513855099
548,pv,2,79.99999999999932
549,pv,1,75.00050578453468
549,pv,2,79.99999999999932
550,pv,1,75.00049783263115
550,pv,2,79.99999999999932
1,wind,1,42.540679417641705
1,wind,2,119.99999999998904
2,wind,1,56.75086724362375
2,wind,2,105.86428126195068
3,wind,1,81.8675325531684
3,wind,2,119.99999999999287
4,wind,1,88.31825503547496
4,wind,2,119.99999999999939
5,wind,1,93.88143131965327
5,wind,2,119.99999999999851
6,wind,1,96.35307887133324
6,wind,2,119.99999999999908
7,wind,1,98.5585143970863
7,wind,2,119.99999999033291
8,wind,1,101.63674819715672
8,wind,2,115.24940186755951
9,wind,1,105.47210809439773
9,wind,2,110.70375079971556
10,wind,1,107.65039824379556
10,wind,2,108.08859792526331
11,wind,1,108.5340739555255
11,wind,2,107.84707332811666
12,wind,1,109.09201639510614
12,wind,2,109.37876612385709
13,wind,1,109.36339901525027
13,wind,2,111.73221308952789
14,wind,1,109.68690947444314
14,wind,2,114.04589688708106
15,wind,1,109.87146492059469
15,wind,2,115.7807244239799
16,wind,1,110.06535121465491
16,wind,2,116.75205800150731
17,wind,1,110.18837468033479
17,wind,2,117.04143276785082
18,wind,1,110.30707575112353
18,wind,2,116.86564834548913
19,wind,1,110.38842350992309
19,wind,2,116.46074687908416
20,wind,1,110.4626591660545
20,wind,2,116.00902727176612
21,wind,1,110.51654148358546
21,wind,2,115.6123891734486
22,wind,1,110.56404242447691
22,wind,2,115.30013556138235
23,wind,1,110.58717121773113
23,wind,2,115.05424877865022
24,wind,1,110.5906824104605
24,wind,2,114.83726809476148
25,wind,1,110.5788033460608
25,wind,2,114.61350377983025
26,wind,1,110.55950668699572
26,wind,2,114.36026089107696
27,wind,1,110.53847733205218
27,wind,2,114.07011640733256
28,wind,1,110.52088799099967
28,wind,2,113.747477622732
29,wind,1,110.50891175654732
29,wind,2,113.40294204641636
30,wind,1,110.50313364275664
30,wind,2,113.04810658837758
31,wind,1,110.50216828532697
31,wind,2,112.69219532012121
32,wind,1,110.50398691643386
32,wind,2,112.34074301757147
33,wind,1,110.50623687467954
33,wind,2,111.99585753525493
34,wind,1,110.50708387647238
34,wind,2,111.6573189922957
35,wind,1,110.50535686365356
35,wind,2,111.32384277683273
36,wind,1,110.50075087219878
36,wind,2,110.99407222101641
37,wind,1,110.49361971602315
37,wind,2,110.66713167803402
38,wind,1,110.48478509487607
38,wind,2,110.34277204464455
39,wind,1,110.47521459228041
39,wind,2,110.02124627771698
40,wind,1,110.4657982369534
40,wind,2,109.70307212327492
41,wind,1,110.45716369658318
41,wind,2,109.38880418274367
42,wind,1,110.44961789496823
42,wind,2,109.07888148712172
43,wind,1,110.44315771566066
43,wind,2,108.77356542677535
44,wind,1,110.43755577902043
44,wind,2,108.47294935225204
45,wind,1,110.43246616880539
45,wind,2,108.17700766167079
46,wind,1,110.42753359506261
46,wind,2,107.88565408029339
47,wind,1,110.4224733780768
47,wind,2,107.59878892540263
48,wind,1,110.41711746891939
48,wind,2,107.31632691469592
49,wind,1,110.41142153566977
49,wind,2,107.0382063109279
50,wind,1,110.40544389678585
50,wind,2,106.76438525027638
51,wind,1,110.39930651312923
51,wind,2,106.49483227703539
52,wind,1,110.39315227424355
52,wind,2,106.22951671755807
53,wind,1,110.3871081962466
53,wind,2,105.9684020856121
54,wind,1,110.38126159680347
54,wind,2,105.71144338805546
55,wind,1,110.37565089873563
55,wind,2,105.45858763027853
56,wind,1,110.37026953873054
56,wind,2,105.2097761404071
57,wind,1,110.36507869684647
57,wind,2,104.9649473600692
58,wind,1,110.36002387808165
58,wind,2,104.7240391699953
59,wind,1,110.35505068649196
59,wind,2,104.48699033864389
60,wind,1,110.35011656651147
60,wind,2,104.2537411033831
61,wind,1,110.34519694241284
61,wind,2,104.02423313389916
62,wind,1,110.34028584833646
62,wind,2,103.79840919282593
63,wind,1,110.3353923048704
63,wind,2,103.5762127545309
64,wind,1,110.33053432708766
64,wind,2,103.35758773659204
65,wind,1,110.32573247940728
65,wind,2,103.14247839340575
66,wind,1,110.32100451109534
66,wind,2,102.93082934789268
67,wind,1,110.31636197439524
67,wind,2,102.72258570331009
68,wind,1,110.31180906508891
68,wind,2,102.51769317566938
69,wind,1,110.30734337446081
69,wind,2,102.31609820449412
70,wind,1,110.30295790174699
70,wind,2,102.11774802244153
71,wind,1,110.29864356519604
71,wind,2,101.9225906833773
72,wind,1,110.29439153288496
72,wind,2,101.73057505978709
73,wind,1,110.29019490830142
73,wind,2,101.54165082384343
74,wind,1,110.28604956415505
74,wind,2,101.35576842437314
75,wind,1,110.28195415855355
75,wind,2,101.1728790672997
76,wind,1,110.27790953789514
76,wind,2,100.99293470238271
77,wind,1,110.27391781264022
77,wind,2,100.81588801562333
78,wind,1,110.26998139480104
78,wind,2,100.64169242499135
79,wind,1,110.26610221451187
79,wind,2,100.47030207695246
80,wind,1,110.26228124523533
80,wind,2,100.30167184191968
81,wind,1,110.25851836268116
81,wind,2,100.13575730776398
82,wind,1,110.25481248085099
82,wind,2,99.97251477136354
83,wind,1,110.25116186961208
83,wind,2,99.8119012286713
84,wind,1,110.24756453321011
84,wind,2,99.65387436401076
85,wind,1,110.24401855434586
85,wind,2,99.4983925391462
86,wind,1,110.24052233510022
86,wind,2,99.34541478253384
87,wind,1,110.23707470898438
87,wind,2,99.19490077891373
88,wind,1,110.23367493184006
88,wind,2,99.04681085923869
89,wind,1,110.2303225845513
89,wind,2,98.90110599085648
90,wind,1,110.22701743126761
90,wind,2,98.75774776784426
91,wind,1,110.2237592756063
91,wind,2,98.61669840141221
92,wind,1,110.22054784686998
92,wind,2,98.47792071034264
93,wind,1,110.21738273341741
93,wind,2,98.34137811146331
94,wind,1,110.21426336636965
94,wind,2,98.20703461024976
95,wind,1,110.21118904353132
95,wind,2,98.07485479123869
96,wind,1,110.20815897889118
96,wind,2,97.94480380900023
97,wind,1,110.20517235967799
97,wind,2,97.81684737891639
98,wind,1,110.20222839643992
98,wind,2,97.69095176820804
99,wind,1,110.1993263580956
99,wind,2,97.56708378710177
100,wind,1,110.19646558567968
100,wind,2,97.44521078014006
101,wind,1,110.1936454905149
101,wind,2,97.32530061762098
102,wind,1,110.19086553695765
102,wind,2,97.20732168717664
103,wind,1,110.18812522189437
103,wind,2,97.09124288546819
104,wind,1,110.18542405240056
104,wind,2,96.97703361001336
105,wind,1,110.18276152950843
105,wind,2,96.86466375113575
106,wind,1,110.18013713947649
106,wind,2,96.75410368403995
107,wind,1,110.17755035044284
107,wind,2,96.64532426100891
108,wind,1,110.17500061811974
108,wind,2,96.53829680373649
109,wind,1,110.17248739219193
109,wind,2,96.43299309576196
110,wind,1,110.17001012554087
110,wind,2,96.32938537504442
111,wind,1,110.16756828111714
111,wind,2,96.22744632664718
112,wind,1,110.16516133692417
112,wind,2,96.12714907554118
113,wind,1,110.16278878779451
113,wind,2,96.02846717952536
114,wind,1,110.16045014502149
114,wind,2,95.93137462225566
115,wind,1,110.15814493293124
115,wind,2,95.83584580639207
116,wind,1,110.15587269409826
116,wind,2,95.74185554689001
117,wind,1,110.15363295543406
117,wind,2,95.64937906421339
118,wind,1,110.15142527290263
118,wind,2,95.55839197800239
119,wind,1,110.14924918848858
119,wind,2,95.46887030053308
120,wind,1,110.14710425813327
120,wind,2,95.38079043041951
121,wind,1,110.14499001990684
121,wind,2,95.29412914638866
122,wind,1,110.14290605877632
122,wind,2,95.20886360115448
123,wind,1,110.14085192183681
123,wind,2,95.1249713154018
124,wind,1,110.13882719203563
124,wind,2,95.04243017186032
125,wind,1,110.13683143999141
125,wind,2,94.96121840947187
126,wind,1,110.13486425690428
126,wind,2,94.88131461765286
127,wind,1,110.13292523235499
127,wind,2,94.80269773065271
128,wind,1,110.13101396859183
128,wind,2,94.72534702199806
129,wind,1,110.12913006996922
129,wind,2,94.64924209902927
130,wind,1,110.12727314920812
130,wind,2,94.57436289752359
131,wind,1,110.12544282222785
131,wind,2,94.5006896764065
132,wind,1,110.12363871118309
132,wind,2,94.4282030125448
133,wind,1,110.12186044220438
133,wind,2,94.35688379562959
134,wind,1,110.12010764684145
134,wind,2,94.2867132231359
135,wind,1,110.1183799611821
135,wind,2,94.21767279536549
136,wind,1,110.1166770267129
136,wind,2,94.14974431057107
137,wind,1,110.11499848987499
137,wind,2,94.08290986015507
138,wind,1,110.11334400243419
138,wind,2,94.01715182395253
139,wind,1,110.11171322126694
139,wind,2,93.95245286558031
140,wind,1,110.11010580832153
140,wind,2,93.88879592787167
141,wind,1,110.10852143041951
141,wind,2,93.8261642283761
142,wind,1,110.10695975945491
142,wind,2,93.76454125494111
143,wind,1,110.10542047140423
143,wind,2,93.70391076134096
144,wind,1,110.10390324735212
144,wind,2,93.64425676301676
145,wind,1,110.10240777246217
145,wind,2,93.5855635328489
146,wind,1,110.10093373648989
146,wind,2,93.52781559701317
147,wind,1,110.09948083341928
147,wind,2,93.47099773090311
148,wind,1,110.09804876161259
148,wind,2,93.41509495511346
149,wind,1,110.0966372236367
149,wind,2,93.36009253149268
150,wind,1,110.09524592633583
150,wind,2,93.30597595925761
151,wind,1,110.09387458075129
151,wind,2,93.25273097116994
152,wind,1,110.09252290203241
152,wind,2,93.20034352977501
153,wind,1,110.09119060943439
153,wind,2,93.14879982370081
154,wind,1,110.08987742615192
154,wind,2,93.09808626401666
155,wind,1,110.08858307945609
155,wind,2,93.04818948065233
156,wind,1,110.08730730033892
156,wind,2,92.99909631886916
157,wind,1,110.08604982370517
157,wind,2,92.95079383579638
158,wind,1,110.08481038810972
158,wind,2,92.90326929701519
159,wind,1,110.083588735965
159,wind,2,92.85651017320588
160,wind,1,110.0823846131883
160,wind,2,92.81050413683981
161,wind,1,110.08119776940028
161,wind,2,92.76523905893177
162,wind,1,110.08002795769826
162,wind,2,92.72070300584275
163,wind,1,110.07887493475936
163,wind,2,92.67688423613205
164,wind,1,110.07773846067485
164,wind,2,92.63377119746447
165,wind,1,110.07661829897498
165,wind,2,92.59135252356175
166,wind,1,110.07551421654183
166,wind,2,92.54961703120718
167,wind,1,110.07442598359862
167,wind,2,92.50855371729892
168,wind,1,110.0733533736118
168,wind,2,92.46815175594503
169,wind,1,110.07229616326191
169,wind,2,92.42840049561414
170,wind,1,110.07125413238288
170,wind,2,92.38928945632428
171,wind,1,110.07022706398881
171,wind,2,92.35080832688004
172,wind,1,110.06921474415269
172,wind,2,92.31294696215576
173,wind,1,110.06821696201266
173,wind,2,92.27569538041898
174,wind,1,110.06723350967701
174,wind,2,92.23904376070118
175,wind,1,110.06626418225547
175,wind,2,92.20298244020506
176,wind,1,110.06530877773415
176,wind,2,92.16750191176219
177,wind,1,110.06436709713348
177,wind,2,92.13259282132033
178,wind,1,110.06343894408357
178,wind,2,92.09824596548343
179,wind,1,110.06252412514407
179,wind,2,92.06445228908105
180,wind,1,110.06162244951194
180,wind,2,92.03120288278161
181,wind,1,110.06073372990842
181,wind,2,91.99848898074553
182,wind,1,110.0598577795635
182,wind,2,91.96630195831304
183,wind,1,110.05899441675636
183,wind,2,91.93463332972703
184,wind,1,110.05814346073684
184,wind,2,91.90347474589791
185,wind,1,110.05730473438635
185,wind,2,91.87281799220403
186,wind,1,110.05647806205737
186,wind,2,91.8426549863275
187,wind,1,110.05566327250709
187,wind,2,91.81297777621832
188,wind,1,110.05486019429961
188,wind,2,91.78377853774393
189,wind,1,110.05406866086864
189,wind,2,91.75504957284281
190,wind,1,110.05328850617312
190,wind,2,91.72678330743544
191,wind,1,110.05251956781527
191,wind,2,91.69897228943393
192,wind,1,110.05176168656664
192,wind,2,91.67160918678121
193,wind,1,110.05101470122688
193,wind,2,91.64468678548292
194,wind,1,110.05027845782858
194,wind,2,91.61819798774971
195,wind,1,110.04955280242089
195,wind,2,91.59213581009969
196,wind,1,110.04883758217628
196,wind,2,91.56649338152558
197,wind,1,110.04813264851188
197,wind,2,91.54126394167953
198,wind,1,110.04743785359652
198,wind,2,91.51644083909657
199,wind,1,110.04675307980716
199,wind,2,91.49201752958224
200,wind,1,110.04607813302187
200,wind,2,91.46798757397251
201,wind,1,110.04541290876789
201,wind,2,91.44434463710861
202,wind,1,110.04475720300377
202,wind,2,91.42108248579883
203,wind,1,110.04411097018694
203,wind,2,91.39819498723715
204,wind,1,110.04347401276091
204,wind,2,91.37567610738992
205,wind,1,110.04284623843623
205,wind,2,91.3535199094016
206,wind,1,110.04222748748025
206,wind,2,91.33172055203113
207,wind,1,110.041617648965
207,wind,2,91.310272288115
208,wind,1,110.04101658235119
208,wind,2,91.28916946305308
209,wind,1,110.04042417024088
209,wind,2,91.26840651331656
210,wind,1,110.0398402827938
210,wind,2,91.24797796498379
211,wind,1,110.03926480161745
211,wind,2,91.22787843229261
212,wind,1,110.03869760353474
212,wind,2,91.20810261622364
213,wind,1,110.03813857156567
213,wind,2,91.18864530310188
214,wind,1,110.03758758737034
214,wind,2,91.16950136322153
215,wind,1,110.0370445363092
215,wind,2,91.150665749494
216,wind,1,110.03650930404505
216,wind,2,91.13213349611674
217,wind,1,110.03598177871976
217,wind,2,91.11389971726568
218,wind,1,110.03546184952376
218,wind,2,91.09595960580522
219,wind,1,110.0349494077939
219,wind,2,91.07830843202373
220,wind,1,110.03444434578756
220,wind,2,91.06094154238124
221,wind,1,110.03394655781833
221,wind,2,91.04385435829069
222,wind,1,110.03345593942605
222,wind,2,91.02704237490308
223,wind,1,110.03297238780466
223,wind,2,91.0105011599241
224,wind,1,110.03249580154188
224,wind,2,90.99422635244521
225,wind,1,110.03202608072688
225,wind,2,90.97821366179218
226,wind,1,110.03156312679053
226,wind,2,90.9624588663953
227,wind,1,110.03110684268947
227,wind,2,90.94695781267679
228,wind,1,110.03065713258174
228,wind,2,90.93170641395433
229,wind,1,110.03021390270631
229,wind,2,90.91670064937287
230,wind,1,110.02977705906882
230,wind,2,90.90193656281697
231,wind,1,110.02934651069695
231,wind,2,90.8874102618997
232,wind,1,110.02892216674006
232,wind,2,90.87311791692326
233,wind,1,110.02850393850917
233,wind,2,90.85905575986853
234,wind,1,110.02809173794546
234,wind,2,90.84522008340274
235,wind,1,110.0276854786275
235,wind,2,90.83160723990156
236,wind,1,110.02728507521324
236,wind,2,90.81821364048726
237,wind,1,110.02689044358205
237,wind,2,90.8050357540858
238,wind,1,110.0265015009213
238,wind,2,90.79207010649209
239,wind,1,110.02611816546613
239,wind,2,90.77931327945569
240,wind,1,110.02574035670095
240,wind,2,90.76676190977989
241,wind,1,110.0253679952378
241,wind,2,90.7544126884336
242,wind,1,110.02500100288682
242,wind,2,90.74226235968254
243,wind,1,110.02463930246212
243,wind,2,90.73030772022489
244,wind,1,110.02428281800925
244,wind,2,90.71854561834957
245,wind,1,110.02393147452811
245,wind,2,90.7069729531065
246,wind,1,110.02358519822758
246,wind,2,90.69558667348912
247,wind,1,110.02324391620961
247,wind,2,90.68438377762898
248,wind,1,110.02290755678183
248,wind,2,90.67336131200436
249,wind,1,110.02257604914395
249,wind,2,90.6625163706616
250,wind,1,110.0222493236473
250,wind,2,90.65184609444906
251,wind,1,110.02192731148969
251,wind,2,90.64134767026441
252,wind,1,110.0216099449545
252,wind,2,90.63101833031132
253,wind,1,110.02129715726862
253,wind,2,90.62085535136977
254,wind,1,110.02098888261843
254,wind,2,90.61085605407999
255,wind,1,110.02068505613748
255,wind,2,90.6010178022336
256,wind,1,110.02038561388827
256,wind,2,90.59133800207938
257,wind,1,110.02009049277837
257,wind,2,90.58181410164127
258,wind,1,110.01979963083252
258,wind,2,90.57244359004413
259,wind,1,110.01951296652463
259,wind,2,90.56322399685348
260,wind,1,110.01923043979545
260,wind,2,90.55415289141594
261,wind,1,110.01895199096494
261,wind,2,90.54522788223082
262,wind,1,110.01867756117231
262,wind,2,90.53644661631128
263,wind,1,110.01840709357712
263,wind,2,90.52780677856785
264,wind,1,110.01814052992819
264,wind,2,90.51930609152534
265,wind,1,110.01787781482513
265,wind,2,90.51094231387177
266,wind,1,110.0176188924294
266,wind,2,90.50271324056622
267,wind,1,110.01736370935511
267,wind,2,90.49461670208797
268,wind,1,110.01711221019964
268,wind,2,90.48665056388745
269,wind,1,110.01686434316112
269,wind,2,90.4788127257828
270,wind,1,110.01662005531308
270,wind,2,90.4711011214258
271,wind,1,110.01637929555875
271,wind,2,90.46351371773581
272,wind,1,110.01614201290779
272,wind,2,90.4560485143739
273,wind,1,110.01590815753163
273,wind,2,90.44870354321282
274,wind,1,110.01567767984086
274,wind,2,90.44147686782182
275,wind,1,110.01545053156605
275,wind,2,90.43436658295767
276,wind,1,110.01522666442455
276,wind,2,90.42737081406719
277,wind,1,110.01500603152128
277,wind,2,90.42048771678918
278,wind,1,110.0147885861358
278,wind,2,90.41371547646803
279,wind,1,110.01457428240317
279,wind,2,90.40705230767752
280,wind,1,110.0143630751725
280,wind,2,90.40049645374576
281,wind,1,110.01415491974544
281,wind,2,90.3940461862933
282,wind,1,110.01394977221149
282,wind,2,90.3876998047783
283,wind,1,110.01374758936478
283,wind,2,90.38145563604537
284,wind,1,110.01354832849543
284,wind,2,90.37531203388812
285,wind,1,110.01335194732
285,wind,2,90.36926737861215
286,wind,1,110.0131584046369
286,wind,2,90.36332007661001
287,wind,1,110.01296765796033
287,wind,2,90.35746855993953
288,wind,1,110.01277966981998
288,wind,2,90.35171128591311
289,wind,1,110.01259440018015
289,wind,2,90.34604673670741
290,wind,1,110.01241180812342
290,wind,2,90.34047341889428
291,wind,1,110.01223185637284
291,wind,2,90.33498986314031
292,wind,1,110.01205450605309
292,wind,2,90.32959462376736
293,wind,1,110.01187972021208
293,wind,2,90.32428627837962
294,wind,1,110.01170746157861
294,wind,2,90.31906342749163
295,wind,1,110.01153769399247
295,wind,2,90.31392469415448
296,wind,1,110.0113703765982
296,wind,2,90.30886872353433
297,wind,1,110.0112054824441
297,wind,2,90.3038941827702
298,wind,1,110.01104297235898
298,wind,2,90.29899976037416
299,wind,1,110.01088281454642
299,wind,2,90.29418416597085
300,wind,1,110.01072497305125
300,wind,2,90.28944612997627
301,wind,1,110.01056941574693
301,wind,2,90.28478440325763
302,wind,1,110.01041611726514
302,wind,2,90.2801977568006
303,wind,1,110.01026483542344
303,wind,2,90.27568498140292
304,wind,1,110.01011591009002
304,wind,2,90.2712448873126
305,wind,1,110.0099690522428
305,wind,2,90.26687630393903
306,wind,1,110.00982439788618
306,wind,2,90.26257807955808
307,wind,1,110.00968178896106
307,wind,2,90.25834908098473
308,wind,1,110.00954128410045
308,wind,2,90.2541881933337
309,wind,1,110.00940278123102
309,wind,2,90.25009431956465
310,wind,1,110.00926646046406
310,wind,2,90.24606638198792
311,wind,1,110.00913196626468
311,wind,2,90.24210331607928
312,wind,1,110.00899950229606
312,wind,2,90.23820407791014
313,wind,1,110.008868889672
313,wind,2,90.23436763953268
314,wind,1,110.00874020436615
314,wind,2,90.2305929896316
315,wind,1,110.00861335072669
315,wind,2,90.226879133075
316,wind,1,110.0084883492388
316,wind,2,90.22322509072066
317,wind,1,110.00836514237496
317,wind,2,90.21962989918569
318,wind,1,110.00824372590031
318,wind,2,90.2160926106024
319,wind,1,110.00812405985812
319,wind,2,90.2126122923861
320,wind,1,110.00800612900008
320,wind,2,90.20918802698634
321,wind,1,110.00788990202163
321,wind,2,90.20581891164043
322,wind,1,110.00777535896846
322,wind,2,90.2025040581291
323,wind,1,110.00766247233649
323,wind,2,90.19924259253888
324,wind,1,110.00755122077568
324,wind,2,90.19603365502662
325,wind,1,110.00744157945458
325,wind,2,90.1928763995954
326,wind,1,110.00733352613709
326,wind,2,90.1897699938693
327,wind,1,110.00722703851449
327,wind,2,90.18671361888447
328,wind,1,110.00712209181061
328,wind,2,90.18370646884553
329,wind,1,110.00701866491592
329,wind,2,90.18074775094853
330,wind,1,110.00691673564863
330,wind,2,90.1778366851569
331,wind,1,110.00681628252394
331,wind,2,90.17497250399738
332,wind,1,110.00671728406502
332,wind,2,90.17215445235571
333,wind,1,110.00661972014862
333,wind,2,90.16938178728276
334,wind,1,110.0065235687766
334,wind,2,90.16665377778811
335,wind,1,110.0064288105626
335,wind,2,90.1639697046598
336,wind,1,110.00633542484819
336,wind,2,90.16132886026558
337,wind,1,110.00624339214707
337,wind,2,90.1587305483722
338,wind,1,110.00615269287016
338,wind,2,90.15617408395967
339,wind,1,110.00606330744617
339,wind,2,90.15365879303762
340,wind,1,110.00597521754204
340,wind,2,90.15118401247244
341,wind,1,110.00588840377574
341,wind,2,90.14874908980921
342,wind,1,110.00580284816336
342,wind,2,90.14635338310173
343,wind,1,110.00571853231419
343,wind,2,90.14399626074373
344,wind,1,110.00563543835261
344,wind,2,90.1416771012986
345,wind,1,110.00555354885337
345,wind,2,90.13939529334012
346,wind,1,110.00547284606347
346,wind,2,90.13715023528856
347,wind,1,110.00539331322247
347,wind,2,90.13494133525109
348,wind,1,110.0053149328634
348,wind,2,90.13276801087072
349,wind,1,110.00523768909504
349,wind,2,90.13062968916842
350,wind,1,110.00516156442714
350,wind,2,90.12852580639046
351,wind,1,110.00508654375545
351,wind,2,90.12645580786672
352,wind,1,110.00501261073644
352,wind,2,90.12441914913187
353,wind,1,110.00493974982706
353,wind,2,90.12241529242976
354,wind,1,110.0048679457317
354,wind,2,90.12044370937059
355,wind,1,110.00479718246426
355,wind,2,90.11850388009199
356,wind,1,110.00472744528975
356,wind,2,90.11659529321724
357,wind,1,110.00465871944583
357,wind,2,90.11471744560716
358,wind,1,110.0045909903407
358,wind,2,90.11286984221347
359,wind,1,110.00452424344225
359,wind,2,90.11105199593383
360,wind,1,110.00445846482532
360,wind,2,90.10926342748293
361,wind,1,110.00439363800987
361,wind,2,90.10750366525133
362,wind,1,110.00432975363661
362,wind,2,90.10577224530996
363,wind,1,110.00426679454918
363,wind,2,90.1040687111226
364,wind,1,110.00420475030677
364,wind,2,90.10239261356006
365,wind,1,110.00414360540812
365,wind,2,90.1007435107145
366,wind,1,110.00408335029296
366,wind,2,90.09912096780718
367,wind,1,110.00402396724014
367,wind,2,90.09752455707546
368,wind,1,110.00396544667552
368,wind,2,90.09595385763495
369,wind,1,110.0039077742545
369,wind,2,90.09440845539027
370,wind,1,110.00385093825962
370,wind,2,90.09288794290777
371,wind,1,110.0037949252232
371,wind,2,90.09139191932188
372,wind,1,110.00373972197197
372,wind,2,90.08991999021288
373,wind,1,110.00368532399432
373,wind,2,90.08847176753918
374,wind,1,110.00363171848471
374,wind,2,90.08704686946228
375,wind,1,110.00357889421964
375,wind,2,90.08564492032937
376,wind,1,110.00352683922912
376,wind,2,90.08426555053008
377,wind,1,110.0034755430497
377,wind,2,90.08290839640527
378,wind,1,110.00342499445853
378,wind,2,90.08157310015805
379,wind,1,110.00337517273454
379,wind,2,90.08025930973793
380,wind,1,110.00332608587658
380,wind,2,90.07896667879615
381,wind,1,110.0032777102507
381,wind,2,90.07769486653704
382,wind,1,110.00323004437975
382,wind,2,90.07644353765566
383,wind,1,110.00318307230333
383,wind,2,90.07521236225116
384,wind,1,110.00313678786124
384,wind,2,90.07400101573653
385,wind,1,110.00309117933915
