iteration,dual,timestep,line,value
516,rho,1,3,0.0
516,rho,2,1,0.0
516,rho,2,2,-0.0
516,rho,2,3,0.0
517,rho,1,1,-0.0
517,rho,1,2,28.929690937749964
517,rho,1,3,0.0
517,rho,2,1,-0.0
517,rho,2,2,-0.0
517,rho,2,3,-0.0
518,rho,1,1,-0.0
518,rho,1,2,29.166784283934884
518,rho,1,3,0.0
518,rho,2,1,-0.0
518,rho,2,2,-0.0
518,rho,2,3,-0.0
519,rho,1,1,-0.0
519,rho,1,2,29.330252508254613
519,rho,1,3,0.0
519,rho,2,1,-0.0
519,rho,2,2,-0.0
519,rho,2,3,0.0
520,rho,1,1,-0.0
520,rho,1,2,29.415467526683663
520,rho,1,3,0.0
520,rho,2,1,-0.0
520,rho,2,2,-0.0
520,rho,2,3,0.0
521,rho,1,1,-0.0
521,rho,1,2,29.422901833487145
521,rho,1,3,0.0
521,rho,2,1,-0.0
521,rho,2,2,-0.0
521,rho,2,3,0.0
522,rho,1,1,-0.0
522,rho,1,2,0.0
522,rho,1,3,0.0
522,rho,2,1,-0.0
522,rho,2,2,-0.0
522,rho,2,3,0.0
523,rho,1,1,0.0
523,rho,1,2,0.0
523,rho,1,3,-0.0
523,rho,2,1,-0.0
523,rho,2,2,-0.0
523,rho,2,3,-0.0
524,rho,1,1,0.0
524,rho,1,2,1.5000000056355816
524,rho,1,3,-0.0
524,rho,2,1,-0.0
524,rho,2,2,-0.0
524,rho,2,3,-0.0
525,rho,1,1,0.0
525,rho,1,2,3.0000000109943903
525,rho,1,3,-0.0
525,rho,2,1,-0.0
525,rho,2,2,-0.0
525,rho,2,3,-0.0
526,rho,1,1,0.0
526,rho,1,2,4.500000016094859
526,rho,1,3,-0.0
526,rho,2,1,0.0
526,rho,2,2,0.0
526,rho,2,3,-0.0
527,rho,1,1,0.0
527,rho,1,2,5.969940514962082
527,rho,1,3,-0.0
527,rho,2,1,0.0
527,rho,2,2,0.0
527,rho,2,3,-0.0
528,rho,1,1,0.0
528,rho,1,2,6.998138646986139
528,rho,1,3,0.0
528,rho,2,1,0.0
528,rho,2,2,0.0
528,rho,2,3,-0.0
529,rho,1,1,0.0
529,rho,1,2,7.538675625371769
529,rho,1,3,0.0
529,rho,2,1,0.0
529,rho,2,2,0.0
529,rho,2,3,-0.0
530,rho,1,1,0.0
530,rho,1,2,7.90603521019517
530,rho,1,3,0.0
530,rho,2,1,0.0
530,rho,2,2,0.0
530,rho,2,3,-0.0
531,rho,1,1,0.0
531,rho,1,2,8.362068373078
531,rho,1,3,0.0
531,rho,2,1,0.0
531,rho,2,2,0.0
531,rho,2,3,-0.0
532,rho,1,1,-0.0
532,rho,1,2,9.566781505051782
532,rho,1,3,-0.0
532,rho,2,1,0.0
532,rho,2,2,0.0
532,rho,2,3,-0.0
533,rho,1,1,-0.0
533,rho,1,2,10.91561983064663
533,rho,1,3,-0.0
533,rho,2,1,0.0
533,rho,2,2,0.0
533,rho,2,3,-0.0
534,rho,1,1,-0.0
534,rho,1,2,11.805219409566655
534,rho,1,3,-0.0
534,rho,2,1,0.0
534,rho,2,2,0.0
534,rho,2,3,-0.0
535,rho,1,1,-0.0
535,rho,1,2,12.124214807365128
535,rho,1,3,0.0
535,rho,2,1,0.0
535,rho,2,2,0.0
535,rho,2,3,-0.0
536,rho,1,1,-0.0
536,rho,1,2,12.100105036012033
536,rho,1,3,0.0
536,rho,2,1,0.0
536,rho,2,2,0.0
536,rho,2,3,-0.0
537,rho,1,1,-0.0
537,rho,1,2,0.0
537,rho,1,3,0.0
537,rho,2,1,0.0
537,rho,2,2,0.0
537,rho,2,3,-0.0
538,rho,1,1,0.0
538,rho,1,2,0.0
538,rho,1,3,-0.0
538,rho,2,1,-0.0
538,rho,2,2,0.0
538,rho,2,3,-0.0
539,rho,1,1,0.0
539,rho,1,2,0.9134226554353724
539,rho,1,3,-0.0
539,rho,2,1,-0.0
539,rho,2,2,0.0
539,rho,2,3,-0.0
540,rho,1,1,0.0
540,rho,1,2,1.7042601904925134
540,rho,1,3,0.0
540,rho,2,1,-0.0
540,rho,2,2,0.0
540,rho,2,3,-0.0
541,rho,1,1,0.0
541,rho,1,2,2.436259461955798
541,rho,1,3,0.0
541,rho,2,1,-0.0
541,rho,2,2,0.0
541,rho,2,3,-0.0
542,rho,1,1,0.0
542,rho,1,2,3.191482903465685
542,rho,1,3,0.0
542,rho,2,1,-0.0
542,rho,2,2,0.0
542,rho,2,3,-0.0
543,rho,1,1,-0.0
543,rho,1,2,4.219512409982649
543,rho,1,3,-0.0
543,rho,2,1,-0.0
543,rho,2,2,0.0
543,rho,2,3,-0.0
544,rho,1,1,-0.0
544,rho,1,2,5.3479958961827245
544,rho,1,3,-0.0
544,rho,2,1,-0.0
544,rho,2,2,0.0
544,rho,2,3,-0.0
545,rho,1,1,-0.0
545,rho,1,2,6.393741443756754
545,rho,1,3,-0.0
545,rho,2,1,-0.0
545,rho,2,2,0.0
545,rho,2,3,-0.0
546,rho,1,1,-0.0
546,rho,1,2,7.111238029360157
546,rho,1,3,0.0
546,rho,2,1,-0.0
546,rho,2,2,0.0
546,rho,2,3,-0.0
547,rho,1,1,-0.0
547,rho,1,2,7.594660169461905
547,rho,1,3,0.0
547,rho,2,1,-0.0
547,rho,2,2,0.0
547,rho,2,3,-0.0
548,rho,1,1,-0.0
548,rho,1,2,7.993971950078318
548,rho,1,3,0.0
548,rho,2,1,-0.0
548,rho,2,2,0.0
548,rho,2,3,-0.0
549,rho,1,1,-0.0
549,rho,1,2,8.405127086720345
549,rho,1,3,0.0
549,rho,2,1,-0.0
549,rho,2,2,0.0
549,rho,2,3,-0.0
550,rho,1,1,-0.0
550,rho,1,2,8.859840104298407
550,rho,1,3,0.0
550,rho,2,1,-0.0
550,rho,2,2,0.0
550,rho,2,3,-0.0
551,rho,1,1,0.0
551,rho,1,2,9.351839754465685
551,rho,1,3,-0.0
551,rho,2,1,-0.0
551,rho,2,2,0.0
551,rho,2,3,-0.0
552,rho,1,1,0.0
552,rho,1,2,9.863500545760447
552,rho,1,3,-0.0
552,rho,2,1,-0.0
552,rho,2,2,0.0
552,rho,2,3,-0.0
553,rho,1,1,0.0
553,rho,1,2,10.380569184872028
553,rho,1,3,-0.0
553,rho,2,1,-0.0
553,rho,2,2,0.0
553,rho,2,3,-0.0
554,rho,1,1,0.0
554,rho,1,2,10.896052788856599
554,rho,1,3,-0.0
554,rho,2,1,-0.0
554,rho,2,2,0.0
554,rho,2,3,-0.0
555,rho,1,1,0.0
555,rho,1,2,11.408473040450696
555,rho,1,3,0.0
555,rho,2,1,0.0
555,rho,2,2,-0.0
555,rho,2,3,0.0
556,rho,1,1,0.0
556,rho,1,2,11.918843033031548
556,rho,1,3,0.0
556,rho,2,1,0.0
556,rho,2,2,-0.0
556,rho,2,3,0.0
557,rho,1,1,0.0
557,rho,1,2,12.428499159043797
557,rho,1,3,0.0
557,rho,2,1,0.0
557,rho,2,2,-0.0
557,rho,2,3,0.0
558,rho,1,1,0.0
558,rho,1,2,12.9381852833828
558,rho,1,3,0.0
558,rho,2,1,0.0
558,rho,2,2,-0.0
558,rho,2,3,0.0
559,rho,1,1,0.0
559,rho,1,2,13.447987777805439
559,rho,1,3,0.0
559,rho,2,1,0.0
559,rho,2,2,-0.0
559,rho,2,3,0.0
560,rho,1,1,-0.0
560,rho,1,2,13.957607072833875
560,rho,1,3,-0.0
560,rho,2,1,0.0
560,rho,2,2,-0.0
560,rho,2,3,0.0
561,rho,1,1,-0.0
561,rho,1,2,14.466634422090868
561,rho,1,3,-0.0
561,rho,2,1,0.0
561,rho,2,2,-0.0
561,rho,2,3,0.0
562,rho,1,1,-0.0
562,rho,1,2,14.974712366129733
562,rho,1,3,-0.0
562,rho,2,1,0.0
562,rho,2,2,-0.0
562,rho,2,3,0.0
563,rho,1,1,-0.0
563,rho,1,2,15.481585507214227
563,rho,1,3,-0.0
563,rho,2,1,0.0
563,rho,2,2,-0.0
563,rho,2,3,0.0
564,rho,1,1,-0.0
564,rho,1,2,15.987091261912603
564,rho,1,3,-0.0
564,rho,2,1,0.0
564,rho,2,2,-0.0
564,rho,2,3,0.0
565,rho,1,1,-0.0
565,rho,1,2,16.491134054033974
565,rho,1,3,-0.0
565,rho,2,1,0.0
565,rho,2,2,-0.0
565,rho,2,3,0.0
566,rho,1,1,-0.0
566,rho,1,2,16.993665242373496
566,rho,1,3,-0.0
566,rho,2,1,0.0
566,rho,2,2,-0.0
566,rho,2,3,0.0
567,rho,1,1,-0.0
567,rho,1,2,17.494673776569037
567,rho,1,3,-0.0
567,rho,2,1,0.0
567,rho,2,2,-0.0
567,rho,2,3,0.0
568,rho,1,1,-0.0
568,rho,1,2,17.994184205840327
568,rho,1,3,-0.0
568,rho,2,1,0.0
568,rho,2,2,-0.0
568,rho,2,3,0.0
569,rho,1,1,-0.0
569,rho,1,2,18.492257163148718
569,rho,1,3,-0.0
569,rho,2,1,0.0
569,rho,2,2,-0.0
569,rho,2,3,0.0
570,rho,1,1,-0.0
570,rho,1,2,18.988989074738086
570,rho,1,3,-0.0
570,rho,2,1,0.0
570,rho,2,2,-0.0
570,rho,2,3,0.0
571,rho,1,1,-0.0
571,rho,1,2,19.484509897221166
571,rho,1,3,-0.0
571,rho,2,1,0.0
571,rho,2,2,-0.0
571,rho,2,3,0.0
572,rho,1,1,-0.0
572,rho,1,2,19.978979003804472
572,rho,1,3,-0.0
572,rho,2,1,0.0
572,rho,2,2,-0.0
572,rho,2,3,0.0
573,rho,1,1,-0.0
573,rho,1,2,20.472579829476718
573,rho,1,3,-0.0
573,rho,2,1,0.0
573,rho,2,2,-0.0
573,rho,2,3,0.0
574,rho,1,1,-0.0
574,rho,1,2,20.965513866558446
574,rho,1,3,-0.0
574,rho,2,1,0.0
574,rho,2,2,-0.0
574,rho,2,3,0.0
575,rho,1,1,-0.0
575,rho,1,2,21.457994412317916
575,rho,1,3,-0.0
575,rho,2,1,0.0
575,rho,2,2,-0.0
575,rho,2,3,0.0
576,rho,1,1,-0.0
576,rho,1,2,21.95024029357909
576,rho,1,3,-0.0
576,rho,2,1,0.0
576,rho,2,2,-0.0
576,rho,2,3,0.0
577,rho,1,1,-0.0
577,rho,1,2,22.442469751378113
577,rho,1,3,-0.0
577,rho,2,1,0.0
577,rho,2,2,-0.0
577,rho,2,3,0.0
578,rho,1,1,-0.0
578,rho,1,2,22.934894524293583
578,rho,1,3,-0.0
578,rho,2,1,0.0
578,rho,2,2,-0.0
578,rho,2,3,0.0
579,rho,1,1,0.0
579,rho,1,2,23.427714329704965
579,rho,1,3,0.0
579,rho,2,1,0.0
579,rho,2,2,-0.0
579,rho,2,3,0.0
580,rho,1,1,0.0
580,rho,1,2,23.921111831580507
580,rho,1,3,0.0
580,rho,2,1,0.0
580,rho,2,2,-0.0
580,rho,2,3,0.0
581,rho,1,1,0.0
581,rho,1,2,24.41524822036228
581,rho,1,3,0.0
581,rho,2,1,-0.0
581,rho,2,2,-0.0
581,rho,2,3,-0.0
582,rho,1,1,0.0
582,rho,1,2,24.910259512044703
582,rho,1,3,0.0
582,rho,2,1,-0.0
582,rho,2,2,-0.0
582,rho,2,3,-0.0
583,rho,1,1,0.0
583,rho,1,2,25.406253635007886
583,rho,1,3,0.0
583,rho,2,1,-0.0
583,rho,2,2,-0.0
583,rho,2,3,0.0
584,rho,1,1,0.0
584,rho,1,2,25.903308394284757
584,rho,1,3,0.0
584,rho,2,1,-0.0
584,rho,2,2,-0.0
584,rho,2,3,0.0
585,rho,1,1,0.0
585,rho,1,2,26.401470304020087
585,rho,1,3,0.0
585,rho,2,1,-0.0
585,rho,2,2,-0.0
585,rho,2,3,0.0
586,rho,1,1,0.0
586,rho,1,2,26.90075431181809
586,rho,1,3,0.0
586,rho,2,1,-0.0
586,rho,2,2,-0.0
586,rho,2,3,0.0
587,rho,1,1,0.0
587,rho,1,2,27.401144391423827
587,rho,1,3,0.0
587,rho,2,1,-0.0
587,rho,2,2,-0.0
587,rho,2,3,-0.0
588,rho,1,1,0.0
588,rho,1,2,27.902594958392502
588,rho,1,3,0.0
588,rho,2,1,-0.0
588,rho,2,2,-0.0
588,rho,2,3,-0.0
589,rho,1,1,0.0
589,rho,1,2,28.405033044106183
589,rho,1,3,0.0
589,rho,2,1,-0.0
589,rho,2,2,0.0
589,rho,2,3,-0.0
590,rho,1,1,-0.0
590,rho,1,2,28.877347527286542
590,rho,1,3,0.0
590,rho,2,1,0.0
590,rho,2,2,0.0
590,rho,2,3,-0.0
591,rho,1,1,-0.0
591,rho,1,2,29.290205572002733
591,rho,1,3,0.0
591,rho,2,1,0.0
591,rho,2,2,0.0
591,rho,2,3,-0.0
592,rho,1,1,-0.0
592,rho,1,2,29.625046669314102
592,rho,1,3,0.0
592,rho,2,1,0.0
592,rho,2,2,0.0
592,rho,2,3,-0.0
593,rho,1,1,-0.0
593,rho,1,2,29.87182861912806
593,rho,1,3,0.0
593,rho,2,1,0.0
593,rho,2,2,0.0
593,rho,2,3,-0.0
594,rho,1,1,-0.0
594,rho,1,2,30.026381007940493
594,rho,1,3,0.0
594,rho,2,1,0.0
594,rho,2,2,0.0
594,rho,2,3,-0.0
595,rho,1,1,-0.0
595,rho,1,2,30.086834292275796
595,rho,1,3,0.0
595,rho,2,1,0.0
595,rho,2,2,0.0
595,rho,2,3,-0.0
596,rho,1,1,-0.0
596,rho,1,2,31.586834293932718
596,rho,1,3,-0.0
596,rho,2,1,0.0
596,rho,2,2,0.0
596,rho,2,3,-0.0
597,rho,1,1,-0.0
597,rho,1,2,32.69267777658806
597,rho,1,3,-0.0
597,rho,2,1,0.0
597,rho,2,2,0.0
597,rho,2,3,-0.0
598,rho,1,1,-0.0
598,rho,1,2,33.33891473955678
598,rho,1,3,-0.0
598,rho,2,1,0.0
598,rho,2,2,0.0
598,rho,2,3,-0.0
599,rho,1,1,-0.0
599,rho,1,2,33.36686946477387
599,rho,1,3,0.0
599,rho,2,1,0.0
599,rho,2,2,0.0
599,rho,2,3,-0.0
600,rho,1,1,-0.0
600,rho,1,2,0.0
600,rho,1,3,0.0
600,rho,2,1,0.0
600,rho,2,2,0.0
600,rho,2,3,-0.0
601,rho,1,1,0.0
601,rho,1,2,0.0
601,rho,1,3,-0.0
601,rho,2,1,0.0
601,rho,2,2,0.0
601,rho,2,3,-0.0
602,rho,1,1,0.0
602,rho,1,2,1.50000000234931
602,rho,1,3,-0.0
602,rho,2,1,-0.0
602,rho,2,2,0.0
602,rho,2,3,-0.0
603,rho,1,1,0.0
603,rho,1,2,2.7998035453164016
603,rho,1,3,0.0
603,rho,2,1,-0.0
603,rho,2,2,0.0
603,rho,2,3,-0.0
604,rho,1,1,0.0
604,rho,1,2,3.750749609458783
604,rho,1,3,0.0
604,rho,2,1,-0.0
604,rho,2,2,0.0
604,rho,2,3,-0.0
605,rho,1,1,0.0
605,rho,1,2,4.505127385658989
605,rho,1,3,0.0
605,rho,2,1,-0.0
605,rho,2,2,0.0
605,rho,2,3,-0.0
606,rho,1,1,0.0
606,rho,1,2,5.160423136268433
606,rho,1,3,0.0
606,rho,2,1,-0.0
606,rho,2,2,0.0
606,rho,2,3,-0.0
607,rho,1,1,-0.0
607,rho,1,2,6.289272680465383
607,rho,1,3,-0.0
607,rho,2,1,-0.0
607,rho,2,2,0.0
607,rho,2,3,-0.0
608,rho,1,1,-0.0
608,rho,1,2,7.652490344202918
608,rho,1,3,-0.0
608,rho,2,1,-0.0
608,rho,2,2,0.0
608,rho,2,3,-0.0
609,rho,1,1,-0.0
609,rho,1,2,8.93671769612555
609,rho,1,3,-0.0
609,rho,2,1,-0.0
609,rho,2,2,0.0
609,rho,2,3,-0.0
610,rho,1,1,-0.0
610,rho,1,2,9.617468054516024
610,rho,1,3,0.0
610,rho,2,1,-0.0
610,rho,2,2,0.0
610,rho,2,3,-0.0
611,rho,1,1,-0.0
611,rho,1,2,9.84184833691417
611,rho,1,3,0.0
611,rho,2,1,-0.0
611,rho,2,2,0.0
611,rho,2,3,-0.0
612,rho,1,1,-0.0
612,rho,1,2,9.889219658369562
612,rho,1,3,0.0
612,rho,2,1,-0.0
612,rho,2,2,0.0
612,rho,2,3,-0.0
613,rho,1,1,-0.0
613,rho,1,2,9.951277822938764
613,rho,1,3,0.0
613,rho,2,1,-0.0
613,rho,2,2,0.0
613,rho,2,3,-0.0
614,rho,1,1,0.0
614,rho,1,2,10.101922360337152
614,rho,1,3,0.0
614,rho,2,1,-0.0
614,rho,2,2,0.0
614,rho,2,3,-0.0
615,rho,1,1,0.0
615,rho,1,2,10.341189095562106
615,rho,1,3,-0.0
615,rho,2,1,-0.0
615,rho,2,2,0.0
615,rho,2,3,-0.0
616,rho,1,1,0.0
616,rho,1,2,10.644112716530708
616,rho,1,3,-0.0
616,rho,2,1,-0.0
616,rho,2,2,0.0
616,rho,2,3,-0.0
617,rho,1,1,0.0
617,rho,1,2,10.989177814833381
617,rho,1,3,-0.0
617,rho,2,1,-0.0
617,rho,2,2,0.0
617,rho,2,3,-0.0
618,rho,1,1,0.0
618,rho,1,2,11.366722170472027
618,rho,1,3,0.0
618,rho,2,1,-0.0
618,rho,2,2,0.0
618,rho,2,3,-0.0
619,rho,1,1,0.0
619,rho,1,2,11.776359676479323
619,rho,1,3,0.0
619,rho,2,1,0.0
619,rho,2,2,-0.0
619,rho,2,3,0.0
620,rho,1,1,0.0
620,rho,1,2,12.221540761931474
620,rho,1,3,0.0
620,rho,2,1,0.0
620,rho,2,2,-0.0
620,rho,2,3,0.0
621,rho,1,1,0.0
621,rho,1,2,12.705447657177352
621,rho,1,3,0.0
621,rho,2,1,0.0
621,rho,2,2,-0.0
621,rho,2,3,0.0
622,rho,1,1,0.0
622,rho,1,2,13.229171236725621
622,rho,1,3,0.0
622,rho,2,1,0.0
622,rho,2,2,-0.0
622,rho,2,3,0.0
623,rho,1,1,0.0
623,rho,1,2,13.791530433589593
623,rho,1,3,0.0
623,rho,2,1,0.0
623,rho,2,2,-0.0
623,rho,2,3,0.0
624,rho,1,1,0.0
624,rho,1,2,14.389601655878291
624,rho,1,3,0.0
624,rho,2,1,0.0
624,rho,2,2,-0.0
624,rho,2,3,0.0
625,rho,1,1,0.0
625,rho,1,2,15.019323966450148
625,rho,1,3,0.0
625,rho,2,1,0.0
625,rho,2,2,-0.0
625,rho,2,3,0.0
626,rho,1,1,0.0
626,rho,1,2,15.67592722770921
626,rho,1,3,0.0
626,rho,2,1,0.0
626,rho,2,2,-0.0
626,rho,2,3,0.0
627,rho,1,1,0.0
627,rho,1,2,16.354175470489444
627,rho,1,3,0.0
627,rho,2,1,0.0
627,rho,2,2,-0.0
627,rho,2,3,0.0
628,rho,1,1,0.0
628,rho,1,2,17.048507089038967
628,rho,1,3,0.0
628,rho,2,1,0.0
628,rho,2,2,-0.0
628,rho,2,3,0.0
629,rho,1,1,0.0
629,rho,1,2,17.75314796310204
629,rho,1,3,0.0
629,rho,2,1,0.0
629,rho,2,2,-0.0
629,rho,2,3,0.0
630,rho,1,1,0.0
630,rho,1,2,18.462236543784105
630,rho,1,3,0.0
630,rho,2,1,0.0
630,rho,2,2,-0.0
630,rho,2,3,0.0
631,rho,1,1,0.0
631,rho,1,2,19.169967662691146
631,rho,1,3,0.0
631,rho,2,1,0.0
631,rho,2,2,-0.0
631,rho,2,3,0.0
632,rho,1,1,-0.0
632,rho,1,2,19.8707455102363
632,rho,1,3,-0.0
632,rho,2,1,0.0
632,rho,2,2,-0.0
632,rho,2,3,0.0
633,rho,1,1,-0.0
633,rho,1,2,20.559332879708297
633,rho,1,3,-0.0
633,rho,2,1,0.0
633,rho,2,2,-0.0
633,rho,2,3,0.0
634,rho,1,1,-0.0
634,rho,1,2,21.23098674461335
634,rho,1,3,-0.0
634,rho,2,1,0.0
634,rho,2,2,-0.0
634,rho,2,3,0.0
635,rho,1,1,-0.0
635,rho,1,2,21.881574416076646
635,rho,1,3,-0.0
635,rho,2,1,0.0
635,rho,2,2,-0.0
635,rho,2,3,0.0
636,rho,1,1,-0.0
636,rho,1,2,22.50766757980024
636,rho,1,3,-0.0
636,rho,2,1,0.0
636,rho,2,2,-0.0
636,rho,2,3,0.0
637,rho,1,1,-0.0
637,rho,1,2,23.106613108214784
637,rho,1,3,-0.0
637,rho,2,1,0.0
637,rho,2,2,-0.0
637,rho,2,3,0.0
638,rho,1,1,-0.0
638,rho,1,2,23.676580210015675
638,rho,1,3,-0.0
638,rho,2,1,0.0
638,rho,2,2,-0.0
638,rho,2,3,0.0
639,rho,1,1,-0.0
639,rho,1,2,24.21658379920157
639,rho,1,3,-0.0
639,rho,2,1,0.0
639,rho,2,2,-0.0
639,rho,2,3,0.0
640,rho,1,1,-0.0
640,rho,1,2,24.72648433932173
640,rho,1,3,-0.0
640,rho,2,1,0.0
640,rho,2,2,-0.0
640,rho,2,3,0.0
641,rho,1,1,-0.0
641,rho,1,2,25.206964859846256
641,rho,1,3,-0.0
641,rho,2,1,0.0
641,rho,2,2,-0.0
641,rho,2,3,0.0
642,rho,1,1,-0.0
642,rho,1,2,25.659486398499176
642,rho,1,3,-0.0
642,rho,2,1,0.0
642,rho,2,2,-0.0
642,rho,2,3,0.0
643,rho,1,1,-0.0
643,rho,1,2,26.086223728525358
643,rho,1,3,-0.0
643,rho,2,1,0.0
643,rho,2,2,-0.0
643,rho,2,3,0.0
644,rho,1,1,-0.0
644,rho,1,2,26.48998370273062
644,rho,1,3,-0.0
644,rho,2,1,-0.0
644,rho,2,2,-0.0
644,rho,2,3,-0.0
645,rho,1,1,-0.0
645,rho,1,2,26.874108996509346
645,rho,1,3,-0.0
645,rho,2,1,-0.0
645,rho,2,2,-0.0
645,rho,2,3,-0.0
646,rho,1,1,-0.0
646,rho,1,2,27.242370249891447
646,rho,1,3,-0.0
646,rho,2,1,-0.0
646,rho,2,2,-0.0
646,rho,2,3,0.0
647,rho,1,1,-0.0
647,rho,1,2,27.598850084568543
647,rho,1,3,-0.0
647,rho,2,1,-0.0
647,rho,2,2,-0.0
647,rho,2,3,0.0
648,rho,1,1,-0.0
648,rho,1,2,27.947822243638768
648,rho,1,3,-0.0
648,rho,2,1,-0.0
648,rho,2,2,-0.0
648,rho,2,3,0.0
649,rho,1,1,-0.0
649,rho,1,2,28.293629328730617
649,rho,1,3,-0.0
649,rho,2,1,-0.0
649,rho,2,2,-0.0
649,rho,2,3,0.0
650,rho,1,1,-0.0
650,rho,1,2,28.631058215479953
650,rho,1,3,0.0
650,rho,2,1,-0.0
650,rho,2,2,-0.0
650,rho,2,3,-0.0
651,rho,1,1,-0.0
651,rho,1,2,28.929690987801024
651,rho,1,3,0.0
651,rho,2,1,-0.0
651,rho,2,2,-0.0
651,rho,2,3,-0.0
652,rho,1,1,-0.0
652,rho,1,2,29.166784327591245
652,rho,1,3,0.0
652,rho,2,1,-0.0
652,rho,2,2,-0.0
652,rho,2,3,-0.0
653,rho,1,1,-0.0
653,rho,1,2,29.330252544146937
653,rho,1,3,0.0
653,rho,2,1,0.0
653,rho,2,2,0.0
653,rho,2,3,-0.0
654,rho,1,1,-0.0
654,rho,1,2,29.415467553790705
654,rho,1,3,0.0
654,rho,2,1,0.0
654,rho,2,2,0.0
654,rho,2,3,-0.0
655,rho,1,1,-0.0
655,rho,1,2,29.422901855090092
655,rho,1,3,0.0
655,rho,2,1,0.0
655,rho,2,2,0.0
655,rho,2,3,-0.0
656,rho,1,1,-0.0
656,rho,1,2,0.0
656,rho,1,3,0.0
656,rho,2,1,0.0
656,rho,2,2,0.0
656,rho,2,3,-0.0
657,rho,1,1,0.0
657,rho,1,2,0.0
657,rho,1,3,-0.0
657,rho,2,1,0.0
657,rho,2,2,0.0
657,rho,2,3,-0.0
658,rho,1,1,0.0
658,rho,1,2,1.5000000056420213
658,rho,1,3,-0.0
658,rho,2,1,0.0
658,rho,2,2,0.0
658,rho,2,3,-0.0
659,rho,1,1,0.0
659,rho,1,2,3.0000000097360457
659,rho,1,3,-0.0
659,rho,2,1,0.0
659,rho,2,2,0.0
659,rho,2,3,-0.0
660,rho,1,1,0.0
660,rho,1,2,4.500000014809843
660,rho,1,3,-0.0
660,rho,2,1,0.0
660,rho,2,2,0.0
660,rho,2,3,-0.0
661,rho,1,1,0.0
661,rho,1,2,5.969940513272319
661,rho,1,3,-0.0
661,rho,2,1,0.0
661,rho,2,2,0.0
661,rho,2,3,-0.0
662,rho,1,1,0.0
662,rho,1,2,6.998138644895556
662,rho,1,3,0.0
662,rho,2,1,0.0
662,rho,2,2,0.0
662,rho,2,3,-0.0
663,rho,1,1,0.0
663,rho,1,2,7.538675623200742
663,rho,1,3,0.0
663,rho,2,1,0.0
663,rho,2,2,0.0
663,rho,2,3,-0.0
664,rho,1,1,0.0
664,rho,1,2,7.9060352079972755
664,rho,1,3,0.0
664,rho,2,1,0.0
664,rho,2,2,0.0
664,rho,2,3,-0.0
665,rho,1,1,0.0
665,rho,1,2,8.362068370980348
665,rho,1,3,0.0
665,rho,2,1,-0.0
665,rho,2,2,0.0
665,rho,2,3,-0.0
666,rho,1,1,-0.0
666,rho,1,2,9.566781502904979
666,rho,1,3,-0.0
666,rho,2,1,-0.0
666,rho,2,2,0.0
666,rho,2,3,-0.0
667,rho,1,1,-0.0
667,rho,1,2,10.91561982848662
667,rho,1,3,-0.0
667,rho,2,1,-0.0
667,rho,2,2,0.0
667,rho,2,3,-0.0
668,rho,1,1,-0.0
668,rho,1,2,11.805219408157791
668,rho,1,3,-0.0
668,rho,2,1,-0.0
668,rho,2,2,0.0
668,rho,2,3,-0.0
669,rho,1,1,-0.0
669,rho,1,2,12.12421480612884
669,rho,1,3,0.0
669,rho,2,1,-0.0
669,rho,2,2,0.0
669,rho,2,3,-0.0
670,rho,1,1,-0.0
670,rho,1,2,12.100105035300288
670,rho,1,3,0.0
670,rho,2,1,-0.0
670,rho,2,2,0.0
670,rho,2,3,-0.0
671,rho,1,1,-0.0
671,rho,1,2,0.0
671,rho,1,3,0.0
671,rho,2,1,-0.0
671,rho,2,2,0.0
671,rho,2,3,-0.0
672,rho,1,1,0.0
672,rho,1,2,0.0
672,rho,1,3,-0.0
672,rho,2,1,-0.0
672,rho,2,2,0.0
672,rho,2,3,-0.0
673,rho,1,1,0.0
673,rho,1,2,0.9134226556238104
673,rho,1,3,-0.0
673,rho,2,1,-0.0
673,rho,2,2,0.0
673,rho,2,3,-0.0
674,rho,1,1,0.0
674,rho,1,2,1.7042601908905142
674,rho,1,3,0.0
674,rho,2,1,-0.0
674,rho,2,2,0.0
674,rho,2,3,-0.0
1,mue,1,1,0.0
1,mue,1,2,0.0
1,mue,1,3,0.0
1,mue,2,1,0.0
1,mue,2,2,0.0
1,mue,2,3,0.0
2,mue,1,1,-0.0
2,mue,1,2,-0.0
2,mue,1,3,-0.0
2,mue,2,1,2.4224159402246865
2,mue,2,2,-8.366376089663648
2,mue,2,3,0.0
3,mue,1,1,-0.0
3,mue,1,2,-0.0
3,mue,1,3,0.0
3,mue,2,1,5.541765556754276
3,mue,2,2,-0.0
3,mue,2,3,0.0
4,mue,1,1,-0.0
4,mue,1,2,-0.0
4,mue,1,3,0.0
4,mue,2,1,7.341765557339158
4,mue,2,2,-0.0
4,mue,2,3,0.0
5,mue,1,1,-0.0
5,mue,1,2,-0.0
5,mue,1,3,0.0
5,mue,2,1,9.141765560829
5,mue,2,2,-0.0
5,mue,2,3,0.0
6,mue,1,1,-0.0
6,mue,1,2,-0.0
6,mue,1,3,0.0
6,mue,2,1,10.941765563990748
6,mue,2,2,-0.0
6,mue,2,3,0.0
7,mue,1,1,0.0
7,mue,1,2,-0.0
7,mue,1,3,0.0
7,mue,2,1,12.741765567051056
7,mue,2,2,-0.0
7,mue,2,3,0.0
